id,dt_tm,lang,retweet,name,body,lat,lon
646871584649576448,Thu Sep 24 02:19:38 +0000 2015,en,1,Sabrina_wyman,RT @pvnkmahima: halloween is my favorite time of the year besides christmas,,
646871586176397312,Thu Sep 24 02:19:39 +0000 2015,en,0,BrandonDrisc,@stopb1994 can we do this for Halloween ?  https://t.co/GIbXLTAdrH,,
646871587346518016,Thu Sep 24 02:19:39 +0000 2015,en,0,erickberrelleza,Me: this year; every year  https://t.co/vtGeQaHOHA,,
646871589464764416,Thu Sep 24 02:19:39 +0000 2015,en,0,tor_dealfinder,Canada's Wonderland: Buy a Halloween Haunt Ticket with PayPal for $31 and Get a Free Daytime Admission Ticket! http://t.co/9xRjClZlnZ,,
646871590781722624,Thu Sep 24 02:19:40 +0000 2015,en,1,_Bridget01,RT @The2019Seniors: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mond…,,
646871590869835776,Thu Sep 24 02:19:40 +0000 2015,en,0,lindsey_brenne,I need to figure out what to be for Halloween,,
646871592128016384,Thu Sep 24 02:19:40 +0000 2015,en,0,NotoriousTHEO,Unfollows on all my accounts  https://t.co/oF6fEJqGSz,,
646871594158002176,Thu Sep 24 02:19:40 +0000 2015,en,0,vcasil93,I've never really done anything for Halloween,,
646871595072495616,Thu Sep 24 02:19:41 +0000 2015,en,1,jilliann11_,RT @The2019Seniors: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mond…,,
646871594556506113,Thu Sep 24 02:19:41 +0000 2015,en,0,StickyThingz,Get your flying witch wall decal for this Halloween at http://t.co/wJ0x4hXhZh @Etsy #CelebrateYourSeason #Halloween http://t.co/cQyhjCyg2g,,
646871596603453441,Thu Sep 24 02:19:41 +0000 2015,en,0,TooRealJoshua_,I aint gonna lie but disney halloween movies litt especially hocus pocus,,
646871597236686849,Thu Sep 24 02:19:41 +0000 2015,en,1,emilyborland_,RT @KidsOf16: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays to…,,
646871597702365184,Thu Sep 24 02:19:41 +0000 2015,en,0,ThomasMOhare,Thanksgiving is the Best!  But Halloween is almost as good!  Fall has the… https://t.co/WEjV3ZnnDV,,
646871599816249344,Thu Sep 24 02:19:42 +0000 2015,en,0,animeknight99,@SmangoKat246 I ❤ Halloween and horror,,
646871600692875264,Thu Sep 24 02:19:42 +0000 2015,en,1,kathryndskipper,RT @CraziestSex: Halloween movies n chill,,
646871603159150592,Thu Sep 24 02:19:43 +0000 2015,en,1,madiedwards98,RT @theCheerBook: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Monday…,,
646871604614569984,Thu Sep 24 02:19:43 +0000 2015,en,1,Teamgrndess,RT @TeamGrnde: Can't wait till Halloween🎃 I wonder what Ariana is gonna be this year😱💜,,
646871606204067840,Thu Sep 24 02:19:43 +0000 2015,en,0,BlairSiciliano,Can it be Halloween Horror Nights already 🎃👻💀,,
646871605105283072,Thu Sep 24 02:19:43 +0000 2015,en,0,nbcsandiego,Here are the most popular #Halloween costumes of 2015: http://t.co/QaAnZ5UKF4 http://t.co/EHbaDxs5XF,,
646871611489013760,Thu Sep 24 02:19:45 +0000 2015,en,1,Susi_Flores1,RT @CraziestSex: Halloween movies n chill,,
646871611681959936,Thu Sep 24 02:19:45 +0000 2015,en,1,bossy_bootz,RT @Papa_Mex: Is it too early to do slutty girl Halloween costume tweets?,,
646871613233844224,Thu Sep 24 02:19:45 +0000 2015,en,1,Micabaecruz,RT @KidsOf2018: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays …,,
