id,dt_tm,lang,retweet,name,body,lat,lon
646865781238665216,Thu Sep 24 01:56:35 +0000 2015,en,1,ivanitch_alexis,RT @KidsOf17: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays to…,,
646865783851773953,Thu Sep 24 01:56:35 +0000 2015,en,0,heminemings,I'm going as luke for Halloween idc #MTVFanWars5SOSFam,,
646865784694808576,Thu Sep 24 01:56:35 +0000 2015,en,0,ReynPaperCo,Regram of our #halloween cards in @hesterandcook new store! So exciting!!!! #hesterandcookstore… https://t.co/GMpf3HNdo0,,
646865787139977216,Thu Sep 24 01:56:36 +0000 2015,en,1,72544dfac9764a1,RT @KidsOf16: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays to…,,
646865787647451136,Thu Sep 24 01:56:36 +0000 2015,en,1,darlennee_,RT @KidsOf2018: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays …,,
646865788851236864,Thu Sep 24 01:56:36 +0000 2015,en,1,naemirjohnson,RT @theCheerBook: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Monday…,,
646865788968660992,Thu Sep 24 01:56:36 +0000 2015,en,0,stephenstephan,.@tonyjdell Tell that to the lazy fuckers that leave them out to rot on their stoops long after Halloween has passed! #PumpkinApartheid,,
646865789744713730,Thu Sep 24 01:56:37 +0000 2015,en,1,pluckaz,RT @KardashianReact: Halloween movies n chill,,
646865790516502528,Thu Sep 24 01:56:37 +0000 2015,en,1,anahita888,RT @The2019Seniors: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mond…,,
646865791246290944,Thu Sep 24 01:56:37 +0000 2015,en,1,kpolek11,RT @KidsOf16: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays to…,,
646865791644733441,Thu Sep 24 01:56:37 +0000 2015,en,1,elizabeth_lavin,RT @PotatoSkinch: I wanna go to Disney for Halloween one year,,
646865791791575040,Thu Sep 24 01:56:37 +0000 2015,en,0,actuaImercutio,@gerardway are you working on any new comics for halloween?,,
