id,dt_tm,lang,retweet,name,body,lat,lon
646874543697428480,Thu Sep 24 02:31:24 +0000 2015,en,0,_ngaitan140,That idea came from me. 😊😊😊 https://t.co/IviAKbSwyO,,
646874544599384065,Thu Sep 24 02:31:24 +0000 2015,en,1,K_Barloww,RT @ColIegeStudent: Halloween movies n chill,,
646874544851021825,Thu Sep 24 02:31:24 +0000 2015,en,1,baney_haney,RT @BrookeFHaney_: I really can't wait for Halloween. One of my fav nights out,,
646874545056452608,Thu Sep 24 02:31:24 +0000 2015,en,1,CarloAramayo,RT @theCheerBook: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Monday…,,
646874545757028352,Thu Sep 24 02:31:24 +0000 2015,en,0,julry4,HALLOWEEN DECORATIONS GOING UP ON OCTOBER 1ST VERY READY FOR FALL COLOURS,,
646874548428795904,Thu Sep 24 02:31:25 +0000 2015,en,0,rmagia,i just need halloween to not,,
646874550513217536,Thu Sep 24 02:31:25 +0000 2015,en,1,brettkarcioglu,RT @WhennBoys: Halloween movies n chill,,
646874553730367489,Thu Sep 24 02:31:26 +0000 2015,en,1,AlanaNalenzy,RT @ItsPrincessAnna: Halloween movies n chill,,
646874555416449026,Thu Sep 24 02:31:27 +0000 2015,en,1,TDembowski,RT @The2019Seniors: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mond…,,
646874555269672960,Thu Sep 24 02:31:26 +0000 2015,en,0,sfanning23,Can't wait for Halloween and haunted houses 😍🍁,,
646874559409487872,Thu Sep 24 02:31:27 +0000 2015,en,1,Lily4Realzz,RT @appleasing: fall!!! its fall!!!! summer is over its pumpkin flannel halloween bonfire season!!!!!,,
646874560961363968,Thu Sep 24 02:31:28 +0000 2015,en,0,TNAWWEGuy,@Corey275 Same man i loved what Rob Zombie did with them. ever see the70's Halloween?,,
646874561850527745,Thu Sep 24 02:31:28 +0000 2015,en,1,__biancah,RT @C3Naomi: Ready For Halloween Horror Nights 🙈,,
646874562798469120,Thu Sep 24 02:31:28 +0000 2015,en,1,laikenbowen1,RT @yourgoalspage: Halloween Goals http://t.co/57CjL1sEmW,,
646874563024809988,Thu Sep 24 02:31:28 +0000 2015,en,1,heavendanielle_,RT @thestevepatrick: my soul is orange and black for halloween .,,
646874564035768320,Thu Sep 24 02:31:29 +0000 2015,en,1,LoJackkk,RT @theCheerBook: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Monday…,,
646874564304048128,Thu Sep 24 02:31:29 +0000 2015,en,1,Brookenicole70,RT @sexualgifs_: halloween town and chill? http://t.co/Dq1dHBUznp,,
646874568380956672,Thu Sep 24 02:31:30 +0000 2015,en,0,esports_us,[Suggestion] Remove restrictions from purchased and uncrated(Haunted) Halloween items. http://t.co/VMgNpaefm2,,
646874569043644416,Thu Sep 24 02:31:30 +0000 2015,en,0,kayleejnovak13,Understand I go all out in decorations in my room for Halloween and Christmas.,,
