id,dt_tm,lang,retweet,name,body,lat,lon
646874821247283201,Thu Sep 24 02:32:30 +0000 2015,en,1,JessicaNova,RT @brokehorrorfan: Celebrate 30 years of Garfield’s Halloween Adventure with 4 new @frightrags shirts: http://t.co/sw7gGJndXy http://t.co/…,,
646874822144847872,Thu Sep 24 02:32:30 +0000 2015,en,1,_LindsayVenne,RT @ItsPrincessAnna: Halloween movies n chill,,
646874823222820864,Thu Sep 24 02:32:30 +0000 2015,en,1,sammimauceri,RT @CheerBook2: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays …,,
646874824535486464,Thu Sep 24 02:32:31 +0000 2015,en,1,mariahclark99,RT @KidsOf2018: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays …,,
646874826301435904,Thu Sep 24 02:32:31 +0000 2015,en,1,cASH_lynnnn,RT @N0RES: halloween movies n chill,,
646874826481623040,Thu Sep 24 02:32:31 +0000 2015,en,1,Covarrubiasmeli,RT @CoIIegeBound: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Monday…,,
646874826674540544,Thu Sep 24 02:32:31 +0000 2015,en,0,diandraa_lala,Old Disney Halloween movies make me feel soo much joy I cnt even,,
646874827605823488,Thu Sep 24 02:32:31 +0000 2015,en,1,melissagiraffes,RT @lily_muahxo: I'm tryina watch Halloween movies in bed,,
646874829023350784,Thu Sep 24 02:32:32 +0000 2015,en,1,rissaarios,RT @CraziestSex: Halloween movies n chill,,
646874834408992768,Thu Sep 24 02:32:33 +0000 2015,en,1,dairchisholm,RT @hollypavlovic: I don't enjoy Halloween,,
646874837609111552,Thu Sep 24 02:32:34 +0000 2015,en,1,SimplyMadilyn,RT @thestevepatrick: my soul is orange and black for halloween .,,
646874839777693696,Thu Sep 24 02:32:34 +0000 2015,en,1,SmoshValeria,RT @ItsPrincessAnna: Halloween movies n chill,,
646874839710625792,Thu Sep 24 02:32:34 +0000 2015,en,1,jaconverse124,RT @chanelpuke: august; september; halloween; thanksgiving; christmas,,
