id,dt_tm,lang,retweet,name,body,lat,lon
646878076769574912,Thu Sep 24 02:45:26 +0000 2015,en,1,v_correiaa,RT @itsGirICode: ABC Halloween Film List 😍🎃 http://t.co/14GFdoj608,,
646878076761165824,Thu Sep 24 02:45:26 +0000 2015,en,1,SuperAustin16,RT @CoIIegeBound: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Monday…,,
646878076614352896,Thu Sep 24 02:45:26 +0000 2015,en,1,rachelmglynn,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646878079432830976,Thu Sep 24 02:45:27 +0000 2015,en,0,StrikerMetal,@NikkiSixx we just listened to you give away tickets to @1003TheBear's 23rd Halloween Howler! You gonna come party with us?,,
646878079713853440,Thu Sep 24 02:45:27 +0000 2015,en,1,notrandomrosio,RT @Godhatespants: For Halloween I'm going to talk complete shit about total strangers &amp; go as the Internet,,
646878079944671232,Thu Sep 24 02:45:27 +0000 2015,en,0,davisdailydose,FREE Spooky Eats and Party Treats eCookbook #freebies #halloween #halloweenparty http://t.co/FXPY5tuX8k,,
646878080716304385,Thu Sep 24 02:45:27 +0000 2015,en,1,Andrea_Lyn22,RT @FunnySayings: august; september; halloween; thanksgiving; christmas,,
646878081232187393,Thu Sep 24 02:45:27 +0000 2015,en,0,gomeeeziris,Since people told me I look like Pocahontas all day today. Guess what I'm going to be for Halloween  😉😉,,
646878081446232064,Thu Sep 24 02:45:27 +0000 2015,en,0,Dance_Food,Lets have a sleepover and make the Pillsberry cookies and watch Halloween movies 😊,,
646878082154938370,Thu Sep 24 02:45:27 +0000 2015,en,1,gabby_mayo,RT @TanBiitches: I feel bad for all the kids who will never see good Disney Channel shows Halloween episodes 🎃 👻 http://t.co/dB0tbWUY2J,,
646878083157393408,Thu Sep 24 02:45:28 +0000 2015,en,1,MarcuShadowens,RT @Dfolsom_10: someone have a Halloween party🎃,,
646878084138819584,Thu Sep 24 02:45:28 +0000 2015,en,1,sadisticxkisses,RT @creepygrrrl: I'll never forget when tori and kaylie's parents dressed up as shower products for halloween,,
646878086990946304,Thu Sep 24 02:45:29 +0000 2015,en,1,noellecorinnee,RT @ariannaxlexis: August; September; Halloween; thanksgiving; Christmas.,,
646878088333279232,Thu Sep 24 02:45:29 +0000 2015,en,1,anthonycon3,RT @The_KendallRae: I feel like Donald Trump will be the most popular halloween costume this year.,,
646878088438091777,Thu Sep 24 02:45:29 +0000 2015,en,1,Abbyh10,RT @ItsPrincessAnna: Halloween movies n chill,,
646878088609992704,Thu Sep 24 02:45:29 +0000 2015,en,0,LaurissaRoss,Got a job at spirit Halloween lol,,
646878088907718657,Thu Sep 24 02:45:29 +0000 2015,en,1,kailynwilliamss,RT @KidsOf2018: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays …,,
646878088756916224,Thu Sep 24 02:45:29 +0000 2015,en,1,_miss_madi_,RT @ChiIIVlbes: Halloween movies; coffee &amp; chill?,,
646878092061839360,Thu Sep 24 02:45:30 +0000 2015,en,1,jmroubinek,RT @1momof5: Halloween Candied Popcorn #recipe #yum #foodie #candycorn http://t.co/b2Y4aSmL3j http://t.co/bcUCYK7PaA,,
646878093991251969,Thu Sep 24 02:45:30 +0000 2015,en,0,GroceryCenter,#Grocery #2: Hershey's Halloween Snack Size Assortment; 100-Count Bag: Hershey's Halloween Snac... http://t.co/IJpF4XSQSY #Gourmet #Food,,
646878094754738176,Thu Sep 24 02:45:30 +0000 2015,en,1,ranthan15,RT @TypicalWhite: august; september; halloween; thanksgiving; christmas,,
646878099745992709,Thu Sep 24 02:45:32 +0000 2015,en,1,bailieannn,RT @ItsPrincessAnna: Halloween movies n chill,,
646878099506724864,Thu Sep 24 02:45:31 +0000 2015,en,1,OneRetroLady,RT @Pippi_Dust: Orange Halloween Birthday Party Invitations Photo http://t.co/kKcVUadjBH https://t.co/V2O43zAGTu,,
646878099926159360,Thu Sep 24 02:45:32 +0000 2015,en,1,edenpat,RT @xoOliviae: I'm so ready for Halloween even my underwear is festive,,
646878100391903232,Thu Sep 24 02:45:32 +0000 2015,en,1,NoWayTay66,RT @sexualgifs_: halloween town and chill? http://t.co/Dq1dHBUznp,,
646878100928729088,Thu Sep 24 02:45:32 +0000 2015,en,1,Startlight_D,RT @SoDamnTrue: Halloween movies n chill,,
646878101805203457,Thu Sep 24 02:45:32 +0000 2015,en,1,dorothayysimpss,RT @ColIegeStudent: Halloween movies n chill,,
646878106016464897,Thu Sep 24 02:45:33 +0000 2015,en,1,rock_attack,RT @seventeen: There is nothing more mind-blowing than this viral Halloween tutorial: http://t.co/OLeewgqnMD http://t.co/nD8KT4Nl6q,,
646878107060826112,Thu Sep 24 02:45:33 +0000 2015,en,1,JenniferYuan_,RT @SexualGif: Halloween movies n chill,,
646878110839783425,Thu Sep 24 02:45:34 +0000 2015,en,1,castrolupe93,RT @KardashianReact: Halloween movies n chill,,
646878114388152320,Thu Sep 24 02:45:35 +0000 2015,en,0,donishaaaa_,Love when these come out😊😋 https://t.co/0He0UNgPV1,,
646878115407523840,Thu Sep 24 02:45:35 +0000 2015,en,0,_hellovall,@VeeEllEmm turn up Halloween weekend😈🍻,,
646878117252988928,Thu Sep 24 02:45:36 +0000 2015,en,1,sabrina0105200,RT @KardashianReact: Halloween movies n chill,,
646878119329157120,Thu Sep 24 02:45:36 +0000 2015,en,1,_briannadawnn,RT @Jogan_16: Pumped as fuck for Halloween. And thanksgiving; basically just pumped for fall in general,,
646878117898907648,Thu Sep 24 02:45:36 +0000 2015,en,0,KodaMenees,A little throwback to Halloween 👽💀👻 @bassnectar @bass_network http://t.co/h8JkrThQT3,,
646878123569496065,Thu Sep 24 02:45:37 +0000 2015,en,0,DylanTrevino__,If I'm 100% sober on Halloween I'm gonna be bummed,,
646878123859013632,Thu Sep 24 02:45:37 +0000 2015,en,1,Cheverie_v,RT @FemaleTexts: Halloween movies n chill,,
646878124500754433,Thu Sep 24 02:45:37 +0000 2015,en,1,I_hugged_Twiggy,RT @TheRealElvira: Happy first day of Autumn! I'm kicking off the Halloween season @knottsscaryfarm with my show 'Elvira's Asylum' starting…,,
646878124848873472,Thu Sep 24 02:45:38 +0000 2015,en,1,notfabnatalie,RT @theCheerBook: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Monday…,,
646878128090972160,Thu Sep 24 02:45:38 +0000 2015,en,1,santannapacheco,RT @casandraa_marie: Santanna and I are going as Deb and Napoleon from Napoleon Dynamite for Halloween. ⚡️,,
646878128577482752,Thu Sep 24 02:45:38 +0000 2015,en,1,asemintendi1,RT @ohhewantstheP: august; september; halloween; thanksgiving; christmas,,
646878131282907136,Thu Sep 24 02:45:39 +0000 2015,en,0,KyraClowsaa,Halloween party?????? Round 2? 😂😂😂😂😂🔥,,
646878131349905409,Thu Sep 24 02:45:39 +0000 2015,en,0,TaverVegas,This Halloween 2015; get ready for chaos with MAD DJS @DjSnake @LaidbackLuk  &amp; @LilJon,,
646878133019275264,Thu Sep 24 02:45:39 +0000 2015,en,1,Taylor47nicole,RT @septicals: august; september; halloween; thanksgiving; christmas,,
646878134445412352,Thu Sep 24 02:45:40 +0000 2015,en,0,_alicia_xo,I want to do some many Halloween activities.. My favorite holiday 🎃🎃,,
646878134264991744,Thu Sep 24 02:45:40 +0000 2015,en,0,coffeebabe98,i have no idea what to be for halloween,,
646878135351246848,Thu Sep 24 02:45:40 +0000 2015,en,0,MissMollieMarie,Potential Halloween costumes are at an all-time low... 'Cat Burglar;' what? http://t.co/bzVOxkl41x,,
646878135842029568,Thu Sep 24 02:45:40 +0000 2015,en,0,darling_bakers,I added a video to a @YouTube playlist http://t.co/q2MKWlUft3 Halloween | Boo Stew,,
646878136660041729,Thu Sep 24 02:45:40 +0000 2015,en,1,xnvolui,RT @DisickReactions: august; september; halloween; thanksgiving; christmas,,
646878136530042880,Thu Sep 24 02:45:40 +0000 2015,en,0,emily_rush_,@AngelaBuffolino probably cause that's like the abc channels and I think Halloween town is on Disney,,
646878139767910400,Thu Sep 24 02:45:41 +0000 2015,en,1,LundbergKenneth,RT @MensHumor: Somebody make this happen for Halloween http://t.co/7ZqHyWQD53,,
646878143509327872,Thu Sep 24 02:45:42 +0000 2015,en,1,Iambeautiful_95,RT @septicals: august; september; halloween; thanksgiving; christmas,,
646878146541830144,Thu Sep 24 02:45:43 +0000 2015,en,1,pineda_mariaa,RT @isabelaseraffim: on another note I'm so excited for Halloween,,
646878150387851265,Thu Sep 24 02:45:44 +0000 2015,en,1,judii_x,RT @CraziestSex: Halloween movies n chill,,
646878150127816704,Thu Sep 24 02:45:44 +0000 2015,en,0,SmallwoodJeff,Is Halloween right around the corner? Yep!!🎃👻🍁 http://t.co/g94R68UjL5,,
646878151004454912,Thu Sep 24 02:45:44 +0000 2015,en,1,eduard_morado,RT @ChiIIVlbes: Halloween movies; coffee &amp; chill?,,
646878151776280576,Thu Sep 24 02:45:44 +0000 2015,en,0,milkybed,what should i b for halloween,,
646878152808136704,Thu Sep 24 02:45:44 +0000 2015,en,1,Carteryost123,RT @theCheerBook: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Monday…,,
646878154175311873,Thu Sep 24 02:45:45 +0000 2015,en,0,KaySteezy,idk what is gonna go down on halloween yo,,
646878155605610500,Thu Sep 24 02:45:45 +0000 2015,en,1,kcbrandon34,RT @Chris010201: Halloween; where you at??,,
646878157442809856,Thu Sep 24 02:45:45 +0000 2015,en,0,lovealwayscth,but like hotel transylvania 2 comes out just in time for october/halloween and i love it,,
646878157690269696,Thu Sep 24 02:45:45 +0000 2015,en,0,GotThatNashFlow,Best Halloween costume ever (Vine by @TheRobertHayes) https://t.co/Zu0LsBRak5,,
646878158604632066,Thu Sep 24 02:45:46 +0000 2015,en,1,lipbalmaddict78,RT @mommylikewhoa: #BringTheBoom and enter to win awesome Halloween Swag! Including BOOMCHICKAPOP and $50 GC! https://t.co/jbItP8GRHf AD ht…,,
646878161683091456,Thu Sep 24 02:45:46 +0000 2015,en,1,Shawttyy7,RT @PiinkiieMonroe: I CAN'T WAIT FOR HALLOWEEN 🎃👻 THANKSGIVING 🐓👼 CHRISTMAS 🎅🎄 &amp; NEW YEARS 🎆🍻,,
646878162035572736,Thu Sep 24 02:45:46 +0000 2015,en,1,HelbingBrittney,RT @TTLYTEALA: Let's cuddle and watch Halloween-town👏🏽,,
646878162417266688,Thu Sep 24 02:45:46 +0000 2015,en,0,ParamoreDork,@selftitledpmore okay have a happy Halloween,,
646878164514414595,Thu Sep 24 02:45:47 +0000 2015,en,0,AvelinaUSA,Probably the first time in a long time I haven't been excited about Halloween :(,,
646878164715761665,Thu Sep 24 02:45:47 +0000 2015,en,1,wolter_alyssia,RT @theCheerBook: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Monday…,,
646878164757573632,Thu Sep 24 02:45:47 +0000 2015,en,1,realmyuju,RT @coded4d9dc: [Fanacc] 150923 LAUGHx3 event in BIG CAT; Osaka: Halloween cosplay? 😂  Cr. miki_got7 http://t.co/9Lq6Vgz6Tc,,
646878165026144256,Thu Sep 24 02:45:47 +0000 2015,en,1,brenanana,RT @Tabz_cat: Halloween in louisville with @brenanana .....it's gonna be one hell of a weekend!!!,,
646878167043477504,Thu Sep 24 02:45:48 +0000 2015,en,1,Brookeashleyyx1,RT @theCheerBook: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Monday…,,
646878167509139456,Thu Sep 24 02:45:48 +0000 2015,en,1,Hannah_Hansen34,RT @bigbootyprobs: I'm having Halloween party but everyone has to dress up as cops.When it gets busted we'll be like; it's all good fam we …,,
646878173246943232,Thu Sep 24 02:45:49 +0000 2015,en,0,gwenshomegifts,Check out Gypsy Costume for Halloween; Adult size small or child's large; very nice  http://t.co/GFgPHsU0r6 via @eBay,,
646878174853394432,Thu Sep 24 02:45:49 +0000 2015,en,0,AllInTheWrists,I'm too excited about Halloween,,
646878175201357824,Thu Sep 24 02:45:50 +0000 2015,en,1,Girliegurll,RT @paulablu22: Sorry I can't come to your party this Halloween...I just can't compete with your slutty nurses' costume.,,
646878175901917184,Thu Sep 24 02:45:50 +0000 2015,en,1,ShortieM26,RT @theCheerBook: reasons why fall is #1: chilly weather  halloween  sweaters  pumpkins  literally everything  BUGS HAVE RETURNED TO HELL W…,,
646878177051021312,Thu Sep 24 02:45:50 +0000 2015,en,0,madisonchannel,Thinking about throwing a Halloween party??,,
646878179685191680,Thu Sep 24 02:45:51 +0000 2015,en,1,carlycav,RT @LillyMarieDugan: 'I was born in October; I love Halloween; I'm constantly not the nicest to people; IM A WITCH.' -@gbonenberger 🎃,,
646878183917273088,Thu Sep 24 02:45:52 +0000 2015,en,1,pineda_mariaa,RT @KardashianReact: Halloween movies n chill,,
646878184449830912,Thu Sep 24 02:45:52 +0000 2015,en,0,monikasharmaa,Love Halloween season!!!!! :D,,
646878184714072064,Thu Sep 24 02:45:52 +0000 2015,en,1,lilleywhite5472,RT @2FunatEtsy: Andy #Dracula Trick or Treat #Halloween #Card #Decor by LilyMoonsigns http://t.co/iGNGLrSYqz #Etsy #Mixedmedia #art http://…,,
646878187675254784,Thu Sep 24 02:45:53 +0000 2015,en,1,lexxwebbb,RT @KidsOf2018: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays …,,
646878188493139968,Thu Sep 24 02:45:53 +0000 2015,en,1,yunglioness666,RT @MeghanRenaee: Wow I'm so excited for Halloween,,
646878189306945536,Thu Sep 24 02:45:53 +0000 2015,en,1,JessicaTobinXO,RT @SexualGif: Halloween movies n chill,,
646878190779150337,Thu Sep 24 02:45:53 +0000 2015,en,1,johannahbeals_,RT @CorrinaDaviid: Soo umm who's having the Halloween party this year ?¿ 🎃🎉,,
646878191131459584,Thu Sep 24 02:45:53 +0000 2015,en,1,kianapitmannn,RT @marie_cuccia: Halloween Thanksgiving Christmas and everything involved in them coming soon and I can't wait,,
646878195770195968,Thu Sep 24 02:45:54 +0000 2015,en,0,michelc0391,I'm so excited; Chris' costume to halloween; the new album; new music; new tour; New era; New oportunity to hug Chris I CAN'T WAIT 😭,,
646878195526950912,Thu Sep 24 02:45:54 +0000 2015,en,0,ImportedClass,Halloween Goals http://t.co/9gm4KtHOHD,,
646878197242572800,Thu Sep 24 02:45:55 +0000 2015,en,1,damaris11377,RT @SexualGif: Halloween movies n chill,,
646878198962225152,Thu Sep 24 02:45:55 +0000 2015,en,0,coramorocco,Can someone in our grade please have a Halloween party,,
646878198861467649,Thu Sep 24 02:45:55 +0000 2015,en,1,_Mxriee_,RT @CraziestSex: Halloween movies n chill,,
646878200576905217,Thu Sep 24 02:45:56 +0000 2015,en,1,alexysvn,RT @ObiWanKevObi: I feel bad for kids who will never see good Disney channel shows Halloween episodes 😔🎃 http://t.co/SxEGeEB4GC,,
646878200866275328,Thu Sep 24 02:45:56 +0000 2015,en,1,_malinahope45,RT @KidsOf2018: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays …,,
646878202539806724,Thu Sep 24 02:45:56 +0000 2015,en,1,cody_martin05,RT @chanelwestcoast: DOPE! 😃👍😘RT @Ashbee1003: Channeled my inner @chanelwestcoast for Halloween http://t.co/Ebcj0aZPrg,,
646878203571793920,Thu Sep 24 02:45:56 +0000 2015,en,0,halloweenGram,Bought Payton a #hellokitty with a #skull cause she's awesome like that!  #halloween #cost… http://t.co/ZqWPNLEY4r http://t.co/AlobbHIx8r,,
646878203965902849,Thu Sep 24 02:45:56 +0000 2015,en,1,Crystal_meth14,RT @CoIIegeBound: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Monday…,,
646878204121100288,Thu Sep 24 02:45:56 +0000 2015,en,1,EmmanuelZunigaa,RT @CraziestSex: Halloween movies n chill,,
