id,dt_tm,lang,retweet,name,body,lat,lon
646869234325172225,Thu Sep 24 02:10:18 +0000 2015,en,1,reaagynn_,RT @CraziestSex: Halloween movies n chill,,
646869238783807488,Thu Sep 24 02:10:19 +0000 2015,en,1,CameronBarron7,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646869238725021696,Thu Sep 24 02:10:19 +0000 2015,en,1,DaviidThaGreat,RT @N0RES: halloween movies n chill,,
646869238993563648,Thu Sep 24 02:10:19 +0000 2015,en,0,funny_together,Yummy treats for Halloween http://t.co/aZGwYX5p2o,,
646869241753391105,Thu Sep 24 02:10:20 +0000 2015,en,0,DayDreaminDecor,Sea Glass Charm Necklace with Anchor Charm - http://t.co/x2kflHvnJU via @Etsy #Etsy #Necklace #Jewelry #SeaGlass #Gift #Fall #Halloween,,
646869243384872961,Thu Sep 24 02:10:20 +0000 2015,en,1,alanekg,RT @CraziestSex: Halloween movies n chill,,
646869244181770240,Thu Sep 24 02:10:20 +0000 2015,en,1,_Annsantos,RT @skaisreactions: Halloween is in 38 days. 🎃🎃🎃,,
646869246987927554,Thu Sep 24 02:10:21 +0000 2015,en,1,jessfoster224,RT @bridgetross_: me in october: abc family's 13 nights of halloween movie specials and chill,,
646869249416232960,Thu Sep 24 02:10:21 +0000 2015,en,0,misudco,If this involves having sex with my brother; count me out.  https://t.co/I4mJc6Vdef,,
646869249701494784,Thu Sep 24 02:10:22 +0000 2015,en,1,amandasevvv,RT @septicals: august; september; halloween; thanksgiving; christmas,,
646869250347528192,Thu Sep 24 02:10:22 +0000 2015,en,1,joe_ely_4,RT @zach_carr2: 175 retweets and @kkrane8 will shave his head and dress as a Lego man for Halloween!! #GetThisPostTo175 http://t.co/QQXiUMS…,,
646869250548834304,Thu Sep 24 02:10:22 +0000 2015,en,1,melanieshxrty,RT @angelina_diazz: found my Halloween costume http://t.co/dTkmRL9NO7,,
646869250364182528,Thu Sep 24 02:10:22 +0000 2015,en,0,taylor_gallick,Come get some 😋 https://t.co/893orLiOWa,,
646869250620035072,Thu Sep 24 02:10:22 +0000 2015,en,1,addison202,RT @theCheerBook: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Monday…,,
646869252880904192,Thu Sep 24 02:10:22 +0000 2015,en,1,Cole21Chap,RT @MensHumor: Somebody make this happen for Halloween http://t.co/7ZqHyWQD53,,
646869252536840192,Thu Sep 24 02:10:22 +0000 2015,en,0,ToneLowks702,Aha no more netflix nd chill lets do Halloween movies and chill ;D  https://t.co/OBQdOQeh3i,,
646869253170298880,Thu Sep 24 02:10:22 +0000 2015,en,0,BriNott,Oh my god https://t.co/tAgGNIUZ18,,
646869254495731713,Thu Sep 24 02:10:23 +0000 2015,en,0,clickwriter,HALLOWEEN wizards and witches coloring book #halloween #kidsbooks http://t.co/MAXN09h29V http://t.co/L0wyN5PxlK,,
646869255531692033,Thu Sep 24 02:10:23 +0000 2015,en,1,Wezlyyyy,RT @SexualGif: Halloween movies n chill,,
