id,dt_tm,lang,retweet,name,body,lat,lon
646872045024841728,Thu Sep 24 02:21:28 +0000 2015,en,0,bluesuedepumps,❝» Jamberry Nail Wrap Half Sheet NEW Fall Winter 2015 Holiday Exclusive Halloween http://t.co/0gNoA2qhyJ http://t.co/q60FkpySBt,,
646872044672561152,Thu Sep 24 02:21:28 +0000 2015,en,1,belarttt,RT @unsmokabIe: halloween is on a saturday this year http://t.co/KwNVlu3xe3,,
646872046182486020,Thu Sep 24 02:21:28 +0000 2015,en,1,DoeblerMegan,RT @Graciecorey6: Halloween town is the best Halloween movie,,
646872045955891200,Thu Sep 24 02:21:28 +0000 2015,en,1,p0is0n0uz,RT @DESIGNED_MYSELF: Passed out drunk https://t.co/W8dOcxBBNo,,
646872046803095552,Thu Sep 24 02:21:28 +0000 2015,en,1,JocyMorales2,RT @HeyThereImShan: I just posted a spooky Halloween hair dying tutorial on this look w/ a GIVEAWAY! Go look! 👻🎃 http://t.co/fDhLCxZ7R4 htt…,,
646872047629529090,Thu Sep 24 02:21:29 +0000 2015,en,1,taragainess,RT @CraziestSex: Halloween movies n chill,,
646872048971591680,Thu Sep 24 02:21:29 +0000 2015,en,1,RighteousMinnie,RT @PiinkiieMonroe: I CAN'T WAIT FOR HALLOWEEN 🎃👻 THANKSGIVING 🐓👼 CHRISTMAS 🎅🎄 &amp; NEW YEARS 🎆🍻,,
646872049315631104,Thu Sep 24 02:21:29 +0000 2015,en,0,SoTeenPage69,Will These Creepy Halloween Treats Make It on Your Party Table? Let Us Know! http://t.co/GwmuUclqT2,,
646872050355716096,Thu Sep 24 02:21:29 +0000 2015,en,0,yaboyosk,Back to fish; oatmeal; and smoothies till Halloween 😭😖,,
646872055409954816,Thu Sep 24 02:21:30 +0000 2015,en,1,SelfMade_Tye,RT @CraziestSex: Halloween movies n chill,,
646872056022171653,Thu Sep 24 02:21:31 +0000 2015,en,0,sopheeuhhh,when me n sierra find the halloween decorations in target @fuxzypeach http://t.co/J7SG55Qoo3,,
646872056672325632,Thu Sep 24 02:21:31 +0000 2015,en,1,mandye_23,RT @Krealz_: a BF would be nice bc cuddle weather; haunted houses; Halloween; and all the upcoming holidays 😻😻😻😻,,
646872057142190080,Thu Sep 24 02:21:31 +0000 2015,en,1,Holmes18Hannah,RT @BlairSiciliano: Can it be Halloween Horror Nights already 🎃👻💀,,
646872059272781824,Thu Sep 24 02:21:31 +0000 2015,en,1,ClaraHoliman,RT @ROHSHawkettes: Mark your calendars! The Halloween party at screams will be October 24th! http://t.co/E8MQ8Jzm28,,
646872057486053377,Thu Sep 24 02:21:31 +0000 2015,en,0,iHorrorNews,Fright Rags Remembers ‘Garfield’s Halloween Adventure’ 30th Anniversary http://t.co/q9E57EQxvJ http://t.co/QekXYUJ21U,,
646872059809767424,Thu Sep 24 02:21:32 +0000 2015,en,1,JasonDemeter92,RT @StevStiffler: august; september; halloween; thanksgiving; christmas,,
646872060803682304,Thu Sep 24 02:21:32 +0000 2015,en,0,dope2396,Some people should've dress up on halloween. Because even doe they wear fake mask. There fake anyways,,
646872061470572544,Thu Sep 24 02:21:32 +0000 2015,en,0,Veeonkuhhhh,On that #Halloween life! 😁🍁🎃👻 #NeverTooEarly #ILoveIt #Boo #TrickorTreat http://t.co/k0NAPlmTw6,,
646872063194595328,Thu Sep 24 02:21:32 +0000 2015,en,0,TheBrkNews,#HuffingtonPost How to get Cersei Lannister's 'Shame' look for Halloween http://t.co/ADwHCt7FHX http://t.co/7PjsbSWAIZ,,
646872063802609665,Thu Sep 24 02:21:32 +0000 2015,en,1,rkbirks,RT @KardashianReact: august; september; halloween; thanksgiving; christmas,,
646872064792530944,Thu Sep 24 02:21:33 +0000 2015,en,1,_Caroline13_,RT @KardashianReact: Halloween movies n chill,,
646872064729583616,Thu Sep 24 02:21:33 +0000 2015,en,0,jamie_hanzo,19 mondays till Mardi Gras..... https://t.co/yQy78Y1hQE,,
646872065140613120,Thu Sep 24 02:21:33 +0000 2015,en,1,_cesadi,RT @lenysaurusrex: Halloween &amp; chill?,,
646872070429655042,Thu Sep 24 02:21:34 +0000 2015,en,0,Megieelou,Think I know what I'm going to be for Halloween already,,
646872072052953088,Thu Sep 24 02:21:34 +0000 2015,en,1,DianaMSharpton,RT @OldCornerStore: #Personalized #Halloween #TreatBags  While Supplies Last!  Your Child Will Love It!        http://t.co/hCbi2XWQmL http:…,,
646872073181220865,Thu Sep 24 02:21:35 +0000 2015,en,0,HunnabeesHouse,Happy Fall! Don't forget; our Halloween Treat Bag SALE ends tomorrow so snag yours now! See all our… https://t.co/9RZF5QSpG7,,
646872074577936384,Thu Sep 24 02:21:35 +0000 2015,en,1,jessnovitsky,RT @yovabundra: Can we petition to make Halloween 3 days long and recognize it as a national holiday,,
