id,dt_tm,lang,retweet,name,body,lat,lon
646868574846517249,Thu Sep 24 02:07:41 +0000 2015,en,1,_Bellaful,RT @_Samantha6_: IM SO READY FOR CUTE FALL OUTFITS AND HALLOWEEN MOVIES AND HAUNTED HOUSES 🎃👻,,
646868575165222913,Thu Sep 24 02:07:41 +0000 2015,en,0,SymonArin,Day of the Dead Halloween Makeup - I am SOOOOOOOOO doing this for my Halloween costume one year! xD http://t.co/mgAaknEyVm,,
646868576746532864,Thu Sep 24 02:07:41 +0000 2015,en,1,Ownx33,RT @IGN: We rank the mazes at @UniStudios' 2015 Halloween Horror Nights #UniversalHHN http://t.co/xMIwZMkEen http://t.co/9g1fA49tBs,,
646868576780070912,Thu Sep 24 02:07:41 +0000 2015,en,1,ZoeeeLouise7,RT @KidsOf16: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays to…,,
646868577241296896,Thu Sep 24 02:07:41 +0000 2015,en,1,HarosLav2,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646868577430011904,Thu Sep 24 02:07:41 +0000 2015,en,1,montelle_jr,RT @MensHumor: Somebody make this happen for Halloween http://t.co/7ZqHyWQD53,,
646868580827459584,Thu Sep 24 02:07:42 +0000 2015,en,1,itscaitlynxo,RT @theCheerBook: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Monday…,,
646868582664540160,Thu Sep 24 02:07:43 +0000 2015,en,0,EliseDurets,so excited to watch Halloween Town all of October,,
646868584292028416,Thu Sep 24 02:07:43 +0000 2015,en,1,becca_marie431,RT @bigbootyprobs: I'm having Halloween party but everyone has to dress up as cops.When it gets busted we'll be like; it's all good fam we …,,
646868584099131393,Thu Sep 24 02:07:43 +0000 2015,en,0,Codymayo,IT'S FALL YALL #fall #halloween&gt;Christmas https://t.co/pqNJjYv9DW,,
646868585852211205,Thu Sep 24 02:07:43 +0000 2015,en,1,rachael_yetter,RT @theCheerBook: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Monday…,,
646868588570087425,Thu Sep 24 02:07:44 +0000 2015,en,1,waiyiiii,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646868588947619841,Thu Sep 24 02:07:44 +0000 2015,en,0,juliadk11,@GraysonMccarley @CauseWereClassy lol halloween and chill 😂😂,,
646868589128089601,Thu Sep 24 02:07:44 +0000 2015,en,0,gaby_murilloo,When Halloween is coming up and you gotta get ur shit together http://t.co/t3eFBHQRxH,,
646868590897922049,Thu Sep 24 02:07:44 +0000 2015,en,1,AbbyCountrygal,RT @yoteens: reasons why fall is #1: cold weather  halloween  sweaters  pumpkins  literally everything  BUGS HAVE RETURNED TO HELL WHERE TH…,,
646868592848334848,Thu Sep 24 02:07:45 +0000 2015,en,1,krystalfarinas_,RT @theCheerBook: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Monday…,,
646868593565650945,Thu Sep 24 02:07:45 +0000 2015,en,1,chassssee,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646868593494200320,Thu Sep 24 02:07:45 +0000 2015,en,1,AyendiCee,RT @CraziestSex: Halloween movies n chill,,
646868594685382656,Thu Sep 24 02:07:45 +0000 2015,en,1,sharpbug,RT @CraziestSex: Halloween movies n chill,,
646868595272646656,Thu Sep 24 02:07:46 +0000 2015,en,1,simran_sran59,RT @KidsOf16: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays to…,,
646868594844901377,Thu Sep 24 02:07:45 +0000 2015,en,1,brittxreyes,RT @MarioPalush: Halloween movies n chill,,
646868596455419905,Thu Sep 24 02:07:46 +0000 2015,en,1,isxbelm23,RT @KardashianReact: Halloween movies n chill,,
