id,dt_tm,lang,retweet,name,body,lat,lon
646869967623864320,Thu Sep 24 02:13:13 +0000 2015,en,1,_kaylee0311,RT @ChrisSwavey: Hocus Pocus is my favorite Halloween movie 🎃 What's yours?,,
646869969800699905,Thu Sep 24 02:13:13 +0000 2015,en,1,Anna_angelo19,RT @KardashianReact: Halloween movies n chill,,
646869969620242432,Thu Sep 24 02:13:13 +0000 2015,en,1,sykellvic,RT @fairlyoddkellin: brb flying to america to celebrate halloween,,
646869969679044608,Thu Sep 24 02:13:13 +0000 2015,en,0,EnamDealz,Iron Patriot Costume Kids Superhero Halloween Fancy Dress http://t.co/mhp5RMSSGu #0980 http://t.co/17esAbYOaJ,,
646869970366939136,Thu Sep 24 02:13:13 +0000 2015,en,0,WayoffDeal,Pirate Costume Adult Wench Plus Size Halloween Fancy Dress #7111 http://t.co/G3HvbGvfG4 http://t.co/P31YvXXddZ,,
646869971444875264,Thu Sep 24 02:13:14 +0000 2015,en,1,KoselkeMatthew,RT @CraziestSex: Halloween movies n chill,,
646869970668920832,Thu Sep 24 02:13:13 +0000 2015,en,1,big_a01,RT @ChristmasCount: 🍁🍂🍁🍂🍁🍂🍁🍂  39 days to Halloween🎃👻  65 days to Thanksgiving🍴🍗  94 days to Christmas🎅🎄  101 days to New Year🎈  ⛄️❄️⛄️❄️⛄️…,,
646869972157886464,Thu Sep 24 02:13:14 +0000 2015,en,1,thejasonbryant,RT @MensHumor: Somebody make this happen for Halloween http://t.co/7ZqHyWQD53,,
646869972334047232,Thu Sep 24 02:13:14 +0000 2015,en,1,science__cat,RT @hellogabby88: From my #etsy #hellogabby #halloween #christmas #disney #birthday #stockingstuffer #gift #handmade #retweet #thankyou htt…,,
646869972770230273,Thu Sep 24 02:13:14 +0000 2015,en,1,SFordice,RT @theCheerBook: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Monday…,,
646869973726576641,Thu Sep 24 02:13:14 +0000 2015,en,0,ashford_shawn,Dope https://t.co/H2ySSMcThm,,
646869973944672258,Thu Sep 24 02:13:14 +0000 2015,en,0,kara_malm,Reasons why I can't wait for October: Halloween movies; the leaves changing colors; hot apple cider; and it finally being boot weather!🍂❤️☕️,,
646869974431191040,Thu Sep 24 02:13:14 +0000 2015,en,1,karalizbeth15,RT @bigbootyprobs: I'm having Halloween party but everyone has to dress up as cops.When it gets busted we'll be like; it's all good fam we …,,
646869975374934017,Thu Sep 24 02:13:15 +0000 2015,en,0,WayoffDeal,Women's Plus Size Pink Jammies Halloween Costume #7111 http://t.co/tz6jxzhZFr http://t.co/vpUDkp36l2,,
646869977665044481,Thu Sep 24 02:13:15 +0000 2015,en,0,IamLoyal_DC,Oh my gosh I just realized that today's the first day of fall! Tomorrow I'm starting the decorations for Halloween! 👻🎃,,
646869976528228352,Thu Sep 24 02:13:15 +0000 2015,en,0,StickyThingz,Get your spooky wall decals at http://t.co/Jzh1k7DcKY @Etsy #CelebrateYourSeason #Etsy #Halloween #Fall #October http://t.co/RxI8b3KQrx,,
646869977685999616,Thu Sep 24 02:13:15 +0000 2015,en,0,CrystalAlexisG,I want to do this for Halloween this year 😍 http://t.co/igLVuZ7DUx,,
646869980521320449,Thu Sep 24 02:13:16 +0000 2015,en,1,courtlandjt,RT @KardashianReact: Halloween movies n chill,,
646869980638748672,Thu Sep 24 02:13:16 +0000 2015,en,1,smileyhoran93,RT @ImHairyStyles: It's not a proper Halloween if you don't watch Twitches 😂 https://t.co/ii7BvdmKT5,,
646869981234352129,Thu Sep 24 02:13:16 +0000 2015,en,1,paigeecompas,RT @KardashianReact: Halloween movies n chill,,
646869982702399488,Thu Sep 24 02:13:16 +0000 2015,en,1,ellie_draughon,RT @KardashianReact: Halloween movies n chill,,
646869983113383937,Thu Sep 24 02:13:16 +0000 2015,en,1,Lovett_00,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646869983809695744,Thu Sep 24 02:13:17 +0000 2015,en,1,ThatBoiWest,RT @CraziestSex: Halloween movies n chill,,
646869983671095297,Thu Sep 24 02:13:17 +0000 2015,en,1,laurengracceee,RT @KardashianReact: Halloween movies n chill,,
646869984573001728,Thu Sep 24 02:13:17 +0000 2015,en,0,kbm_mommy,So KJ said he wanted to be something else for Halloween😒 boy pls u get what I get my this point😂,,
646869985357381633,Thu Sep 24 02:13:17 +0000 2015,en,0,AmberBootz,I just used some of my Jamberry nail wraps to make Raidens hearing aids ready for Halloween! Love;… https://t.co/4SdOFcqIEU,,
646869988771409921,Thu Sep 24 02:13:18 +0000 2015,en,0,rachelstapholz,you are so lucky.  https://t.co/XB9N0S1xm9,,
646869988167524352,Thu Sep 24 02:13:18 +0000 2015,en,0,_ken3ie_,http://t.co/PmGH165MWQ so ready for Halloween. http://t.co/rn8NLmtVvr,,
646869988855402496,Thu Sep 24 02:13:18 +0000 2015,en,0,GillyGoo,When you're watching @DancingABC and they mention the Halloween episode and you and husband can't wait to see what Mark has got planned!!!,,
646869991556579328,Thu Sep 24 02:13:18 +0000 2015,en,0,ana_rojas94,Halloween is becoming one of my favorite holidays! I have lots of projects coming up that I'm super… https://t.co/i1kG9jksRs,,
646869992764506116,Thu Sep 24 02:13:19 +0000 2015,en,1,jordannn134,RT @CheerBook2: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays …,,
646869994010050560,Thu Sep 24 02:13:19 +0000 2015,en,1,Z_Boswell10,RT @dasBAElee: @guccikels this sounds like you naming the months in order  https://t.co/dHOfTHdFvA,,
646869994702249984,Thu Sep 24 02:13:19 +0000 2015,en,1,julia_zaccaria,RT @marie_cuccia: Halloween Thanksgiving Christmas and everything involved in them coming soon and I can't wait,,
646869995562008576,Thu Sep 24 02:13:19 +0000 2015,en,1,kaylie_lynn1,RT @SincerelyTumblr: august; september; halloween; thanksgiving; christmas,,
646869996220600320,Thu Sep 24 02:13:20 +0000 2015,en,1,SSterling3,RT @MensHumor: Somebody make this happen for Halloween http://t.co/7ZqHyWQD53,,
646869995130126337,Thu Sep 24 02:13:19 +0000 2015,en,1,_hicaroline,RT @lordemusic: people keep asking me what i will be for halloween and my answer is that i am halloween,,
646869996421824512,Thu Sep 24 02:13:20 +0000 2015,en,1,lexababy_,RT @lainetootrill_: Who's down to do this with me?? Like fr fr 😆 https://t.co/k6z8ZdttYj,,
646869997164339200,Thu Sep 24 02:13:20 +0000 2015,en,0,FnoanDees,Plus Size Adult Beer Keg Halloween Costume #8332 http://t.co/jilaTRMGcA http://t.co/igRBJm7LnT,,
646869997537460224,Thu Sep 24 02:13:20 +0000 2015,en,1,stylespicasso,RT @JessBowen: Found my Halloween costume http://t.co/bxZMJRYOZD,,
646869999320068096,Thu Sep 24 02:13:20 +0000 2015,en,0,taichiterakawa,Ladies; if you wanna 'chill' don't halloween town and chill. Ya'll need to smash bros. and chill; that shit is year round,,
646870001106952193,Thu Sep 24 02:13:21 +0000 2015,en,1,ittybittythang,RT @ChristmasCount: 🍁🍂🍁🍂🍁🍂🍁🍂  39 days to Halloween🎃👻  65 days to Thanksgiving🍴🍗  94 days to Christmas🎅🎄  101 days to New Year🎈  ⛄️❄️⛄️❄️⛄️…,,
646870001966682112,Thu Sep 24 02:13:21 +0000 2015,en,0,_ayyyBayBay,every girl on Halloween wants to be sexy and I just want to be a blood covered possessed child /:,,
646870002071539712,Thu Sep 24 02:13:21 +0000 2015,en,0,laf_seanchai,Do I buy or make my Canary mask for Halloween?,,
646870003715833856,Thu Sep 24 02:13:21 +0000 2015,en,0,harveybarryhar5,Wilton Stand Up House Cake Pan halloween haunted house NIB http://t.co/tDx24Y9TDo http://t.co/0XJKzBWSOn,,
646870005548773377,Thu Sep 24 02:13:22 +0000 2015,en,1,baileigh_marie2,RT @proefrockl: I'm overly excited about fall &amp; halloween movies,,
646870009516568576,Thu Sep 24 02:13:23 +0000 2015,en,0,margaretlaunone,Mom- I'm having a Halloween party Me- .. Okay  Mom- so help me; I'm either going as    Kim Kardashian or Nicki minaj   Okay mom 😂,,
646870011236208640,Thu Sep 24 02:13:23 +0000 2015,en,1,Czilla138,RT @HerCampus: We're glad to see the @Disney store is no longer labeling its Halloween costumes by gender http://t.co/9KQHsLo2y9 http://t.c…,,
646870011525627904,Thu Sep 24 02:13:23 +0000 2015,en,0,Resurrections22,Check out Giraffe Halloween Kids Costume Jumpsuit 12 to 24 Months Leg Snaps Dress up http://t.co/D2v8ebi6wy @eBay,,
646870012670509057,Thu Sep 24 02:13:23 +0000 2015,en,1,kathyee_,RT @yoteens: reasons why fall is #1: cold weather  halloween  sweaters  pumpkins  literally everything  BUGS HAVE RETURNED TO HELL WHERE TH…,,
646870013010423809,Thu Sep 24 02:13:24 +0000 2015,en,1,Inevitableee_,RT @mysweetcupoftea: E: Smile! R: No! It's not fair; you're not in costume! E: I am! I'm Regina Mills! Swan-Mills family Halloween 😂 http:/…,,
646870013534539776,Thu Sep 24 02:13:24 +0000 2015,en,0,tbrewington0509,Coupons – Two Ways To Save at Spirit Halloween Store via Couponing 4 You - Get ready for ... http://t.co/AkA3F2p0ra,,
646870015170506752,Thu Sep 24 02:13:24 +0000 2015,en,1,kendall_crayy,RT @CraziestSex: Halloween movies n chill,,
646870015262633984,Thu Sep 24 02:13:24 +0000 2015,en,1,yoncesnorminah,RT @badgalmanik: @NormaniKordei I know you wanna be Siamese twins with ally for Halloween but you should dress up as a Dallas cowboy cheerl…,,
646870015161970688,Thu Sep 24 02:13:24 +0000 2015,en,1,ForeverCee,RT @septicals: august; september; halloween; thanksgiving; christmas,,
646870015837401088,Thu Sep 24 02:13:24 +0000 2015,en,0,slantpointnow,HuffingtonPost: How to get Cersei Lannister's 'Shame' look for Halloween http://t.co/ogRTqoFB0b http://t.co/bItW6t5Kl0,,
646870015908540418,Thu Sep 24 02:13:24 +0000 2015,en,1,kweenkandice,RT @CommonWhiteGirI: august; september; halloween; thanksgiving; christmas,,
646870017989021696,Thu Sep 24 02:13:25 +0000 2015,en,1,SierraLaRae54,RT @ChiIIVlbes: Halloween movies; coffee &amp; chill?,,
646870017858867200,Thu Sep 24 02:13:25 +0000 2015,en,1,Draevenh,RT @CraziestSex: Halloween movies n chill,,
646870017200529408,Thu Sep 24 02:13:25 +0000 2015,en,0,FnoanDees,Daisy Bee Costume Adult Hot Honey Queen Halloween Fancy Dress #8332 http://t.co/5WuQ3Yi9ey http://t.co/2zEmCyS8xm,,
646870018613862400,Thu Sep 24 02:13:25 +0000 2015,en,1,_kkaylaaaa,RT @FreeSavage__: Only if I had a bae for Halloween 😴 http://t.co/Azwv72cksP,,
646870019456929792,Thu Sep 24 02:13:25 +0000 2015,en,1,MonarchMorgan,RT @Justinoffe: I love the Halloween vibe🎃👻,,
646870021113835520,Thu Sep 24 02:13:25 +0000 2015,en,1,graviely,RT @theCheerBook: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Monday…,,
646870022967586816,Thu Sep 24 02:13:26 +0000 2015,en,1,cam_camm_111,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646870023911268352,Thu Sep 24 02:13:26 +0000 2015,en,1,GhostyDaddy,RT @tsunderegf: me every halloween http://t.co/9WdXjrcBwy,,
646870024611831808,Thu Sep 24 02:13:26 +0000 2015,en,1,XimenaFabian,RT @LoganDolfinger: I don't care how old I get. Halloween Town is the best movie in the world; and if you don't fuck with it I don't fuck w…,,
646870026172153857,Thu Sep 24 02:13:27 +0000 2015,en,0,Brittneybow4,If no one has a Halloween party the night before on Friday I'll be so upset I've had my costume since last year (#taylorswiftisonhalloween),,
646870025249271809,Thu Sep 24 02:13:26 +0000 2015,en,0,sn0wfie,should snowfie be Snow White for Halloween??? http://t.co/8CPlaTxwhS,,
646870030576132101,Thu Sep 24 02:13:28 +0000 2015,en,1,sarah_swartout,RT @Dory: august; september; halloween; thanksgiving; christmas,,
646870031020761088,Thu Sep 24 02:13:28 +0000 2015,en,1,ericaaa_falci,RT @marie_cuccia: Halloween Thanksgiving Christmas and everything involved in them coming soon and I can't wait,,
646870031746379776,Thu Sep 24 02:13:28 +0000 2015,en,0,caseydreyerr,can somebody have a halloween party and invite me,,
646870034740973568,Thu Sep 24 02:13:29 +0000 2015,en,1,abigail_lynnn,RT @SheeeRatchet: august; september; halloween; thanksgiving; christmas,,
646870035252670464,Thu Sep 24 02:13:29 +0000 2015,en,0,siennaaskyyy,Halloween is my favorite time of the year,,
646870035890204672,Thu Sep 24 02:13:29 +0000 2015,en,0,dreamkp30,Coupons – Two Ways To Save at Spirit Halloween Store via Couponing 4 You - Get ready for ... http://t.co/eYLGs7ZtKT,,
646870036733235200,Thu Sep 24 02:13:29 +0000 2015,en,0,LorenaFrancis,I loooveeee Halloween Season😈,,
646870037840576512,Thu Sep 24 02:13:29 +0000 2015,en,1,lowis_brooklyn,RT @CraziestSex: Halloween movies n chill,,
646870046132727808,Thu Sep 24 02:13:31 +0000 2015,en,1,EricJohns9,RT @Koltn1: Just wait on it  https://t.co/Er4VaWSNzq,,
646870051497353216,Thu Sep 24 02:13:33 +0000 2015,en,1,mxdddiee,RT @KidsOf2018: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays …,,
646870051459624960,Thu Sep 24 02:13:33 +0000 2015,en,1,Rosebot_,RT @peeweeherman: Zombie Lawn Flamingo!!! Only 37 days until Halloween!   http://t.co/kGwvy3TYfE   http://t.co/HLSoRqIMQU http://t.co/t68qC…,,
646870051610451968,Thu Sep 24 02:13:33 +0000 2015,en,0,CinderellaGolig,Somebody make this happen for Halloween http://t.co/M09nAxL7rz,,
646870054940897280,Thu Sep 24 02:13:34 +0000 2015,en,0,Resurrections22,Check out Halloween Kids Costume Cow Bull Sleeper New Childrens Place NWT Black &amp; White http://t.co/w5bMWMghZv @eBay,,
646870054571786241,Thu Sep 24 02:13:33 +0000 2015,en,0,sivle28,Looking for a @WranglerJeans patch to put on my #bulldog 's butt for Halloween. . . Or not 😜 😁👍🏻 http://t.co/0VII5eWVDS,,
646870055146225664,Thu Sep 24 02:13:34 +0000 2015,en,1,Liddo_Ray23,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646870056266280960,Thu Sep 24 02:13:34 +0000 2015,en,1,Reina__x3,RT @CraziestSex: Halloween movies n chill,,
646870057272741888,Thu Sep 24 02:13:34 +0000 2015,en,1,trulyyourslexi,RT @cameronalvarez2: When you're Halloween af @LeahCranston_22 http://t.co/O7M2QrIbht,,
646870057801355264,Thu Sep 24 02:13:34 +0000 2015,en,1,svckmybeep,RT @tsunderegf: me every halloween http://t.co/9WdXjrcBwy,,
646870059600711680,Thu Sep 24 02:13:35 +0000 2015,en,1,bigbaby2019,RT @yoteens: reasons why fall is #1: cold weather  halloween  sweaters  pumpkins  literally everything  BUGS HAVE RETURNED TO HELL WHERE TH…,,
646870060968083456,Thu Sep 24 02:13:35 +0000 2015,en,1,mtvdreams,RT @pixlecat: Halloween looks: http://t.co/TVoWHQNhdy,,
646870066043199489,Thu Sep 24 02:13:36 +0000 2015,en,0,HelloItsAlexx,Why has no one seen the Halloween Tree?! Honestly. One of the best Halloween movies,,
646870066152218624,Thu Sep 24 02:13:36 +0000 2015,en,0,sacha_rae,Halloween as per E.  This is E and L as jack from The Nightmare before Xmas; me as Cinderella and… https://t.co/EaWu9feB2o,,
646870068199051264,Thu Sep 24 02:13:37 +0000 2015,en,0,sarah_elise7,I have to start figuring out what I'm going to do for Halloween &amp; mostly what am I going to be.....,,
646870070669496320,Thu Sep 24 02:13:37 +0000 2015,en,1,sweet_zart,RT @proefrockl: I'm overly excited about fall &amp; halloween movies,,
646870070925246465,Thu Sep 24 02:13:37 +0000 2015,en,0,baileepb_,said she wanna be a snow bunny for halloween💀💀,,
646870073244684288,Thu Sep 24 02:13:38 +0000 2015,en,0,karasdirection,I've lowkey always wanted to do a cute couples costume for Halloween.🎃,,
646870073399996416,Thu Sep 24 02:13:38 +0000 2015,en,1,nicks0898,RT @CraziestSex: Halloween movies n chill,,
646870076038213632,Thu Sep 24 02:13:39 +0000 2015,en,0,kazkinsz,no that it's fall; can it be Halloween? 🍁🎃,,
646870076059176960,Thu Sep 24 02:13:39 +0000 2015,en,1,_alexx33,RT @theCheerBook: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Monday…,,
646870076902240256,Thu Sep 24 02:13:39 +0000 2015,en,0,sarahthegregor,Photo: meowvgonspengler: who wants to bet that rick gets really excited about halloween http://t.co/Wh6ekg16SU,,
646870077543989248,Thu Sep 24 02:13:39 +0000 2015,en,1,Annaliiieseee_,RT @KidsOf2018: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays …,,
646870078554705920,Thu Sep 24 02:13:39 +0000 2015,en,0,2perfect4every1,r they just gonna burn the paddy or https://t.co/Qgz6rmWPux,,
646870079578206209,Thu Sep 24 02:13:39 +0000 2015,en,0,sofiacacid,Ppl gotta b girls on birth control pills for Halloween bc they r horrifying (me),,
