id,dt_tm,lang,retweet,name,body,lat,lon
646866222634663936,Thu Sep 24 01:58:20 +0000 2015,en,1,tylerlee_32,RT @CraziestSex: Halloween movies n chill,,
646866222810660864,Thu Sep 24 01:58:20 +0000 2015,en,1,ChriszN3,RT @YaboySkeete: RT @iDntWearCondoms: RT @JoeBudden: U a hoe if u already know what u gonna be for Halloween,,
646866223934926848,Thu Sep 24 01:58:20 +0000 2015,en,1,brandon_adkison,RT @CraziestSex: Halloween movies n chill,,
646866225063165956,Thu Sep 24 01:58:20 +0000 2015,en,1,TarikIshtaiwi,RT @CraziestSex: Halloween movies n chill,,
646866226199855104,Thu Sep 24 01:58:21 +0000 2015,en,1,MikeMike_K34,RT @CraziestSex: Halloween movies n chill,,
646866226069696512,Thu Sep 24 01:58:21 +0000 2015,en,1,veeeyonce_,RT @havynstone: 5TH GRADE HALLOWEEN WAS A GREAT TIME FOR ME http://t.co/mryIhuPkFD,,
646866226656837632,Thu Sep 24 01:58:21 +0000 2015,en,1,chasmine02,RT @CraziestSex: Halloween movies n chill,,
646866229261692928,Thu Sep 24 01:58:21 +0000 2015,en,1,asvpx23,RT @CraziestSex: Halloween movies n chill,,
646866229798522880,Thu Sep 24 01:58:22 +0000 2015,en,1,Simmons842,RT @The2019Seniors: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mond…,,
646866230733893632,Thu Sep 24 01:58:22 +0000 2015,en,1,tekyla_sunrise,RT @mollysoda: for halloween im gonna hide in a dumpster and tell people im the grinch when i actually mean oscar the grouch,,
646866230406725633,Thu Sep 24 01:58:22 +0000 2015,en,0,_____soowhat,Damn I was just gunna be a minion  https://t.co/5TItMX7SId,,
646866231237156864,Thu Sep 24 01:58:22 +0000 2015,en,1,gisibarragan,RT @CraziestSex: Halloween movies n chill,,
646866232054931456,Thu Sep 24 01:58:22 +0000 2015,en,1,peyton_grandpre,RT @CoIIegeBound: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Monday…,,
646866234420518913,Thu Sep 24 01:58:23 +0000 2015,en,1,ReaganWren,RT @theCheerBook: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Monday…,,
646866235129511936,Thu Sep 24 01:58:23 +0000 2015,en,1,MeganSharier,RT @FreddyAmazin: august; september; halloween; thanksgiving; christmas tbh,,
646866235838173184,Thu Sep 24 01:58:23 +0000 2015,en,0,loveeelilss,I'm gonna be a bunny for Halloween..... Inspired by watching mean girls. 😇,,
646866236605792256,Thu Sep 24 01:58:23 +0000 2015,en,0,irelynnlulu,High key I want to go to some other Halloween parties so I can be more than one person!!!,,
646866237700489216,Thu Sep 24 01:58:23 +0000 2015,en,1,natyeezus,RT @_allenperez_: Halloween movies and chill?,,
646866237847375872,Thu Sep 24 01:58:23 +0000 2015,en,1,fangirl_edits00,RT @yoteens: reasons why fall is #1: cold weather  halloween  sweaters  pumpkins  literally everything  BUGS HAVE RETURNED TO HELL WHERE TH…,,
646866237461434368,Thu Sep 24 01:58:23 +0000 2015,en,1,chimn3y_,RT @theCheerBook: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Monday…,,
646866239374147584,Thu Sep 24 01:58:24 +0000 2015,en,1,Br00klynHeights,RT @bigbootyprobs: I'm having Halloween party but everyone has to dress up as cops.When it gets busted we'll be like; it's all good fam we …,,
646866239755845633,Thu Sep 24 01:58:24 +0000 2015,en,1,XMeganlindsey,RT @aousley3: What to be for Halloween is a struggle right now man,,
646866239709573120,Thu Sep 24 01:58:24 +0000 2015,en,1,_cheeeeyy,RT @YeaSheGorgeous_: i wanna dress up this year for Halloween . like ...  a real costume 😹,,
646866239852183552,Thu Sep 24 01:58:24 +0000 2015,en,1,Luiscaruiz99,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646866240137506817,Thu Sep 24 01:58:24 +0000 2015,en,1,Ntbutlak,RT @avrilbandaidsIT: @AvrilLavigne said if she's well enough for Halloween; she plans to be Catwoman 😺,,
646866240145895425,Thu Sep 24 01:58:24 +0000 2015,en,1,danielr1913,RT @ColIegeStudent: Halloween movies n chill,,
646866240623869952,Thu Sep 24 01:58:24 +0000 2015,en,1,hollyoxonfree,RT @SexualGif: Halloween movies n chill,,
646866241802665984,Thu Sep 24 01:58:24 +0000 2015,en,1,DeannaPetrillo,RT @CraziestSex: Halloween movies n chill,,
646866242482110464,Thu Sep 24 01:58:25 +0000 2015,en,1,nohoesnatee,RT @KidsOf16: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays to…,,
646866242855403520,Thu Sep 24 01:58:25 +0000 2015,en,1,LizKhalifaaa__,RT @RegalMovies: It's The Makeup Room with @itsbl0ndie! Learn how to get #SelenaGomez as #Mavis' gothic look in @HotelT! #Halloween https:/…,,
646866244054986752,Thu Sep 24 01:58:25 +0000 2015,en,1,zoeb201279,RT @StMarysRob: Don't forget this family event on Halloween at the Belmore on Brooklands Road. Do come along :) https://t.co/H7RN0PVw03,,
646866244717649920,Thu Sep 24 01:58:25 +0000 2015,en,0,chrisxsmith4,Kinda a nice way to think about it  https://t.co/T9wLgh4LEq,,
646866244931600385,Thu Sep 24 01:58:25 +0000 2015,en,1,tammyyx33,RT @sexualgifs_: halloween town and chill? http://t.co/Dq1dHBUznp,,
646866245548175360,Thu Sep 24 01:58:25 +0000 2015,en,1,jo_mastroianni,RT @CoIIegeBound: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Monday…,,
646866245439094784,Thu Sep 24 01:58:25 +0000 2015,en,0,x__KingMe,Figured out what we gone be for #Halloween 😈,,
