id,dt_tm,lang,retweet,name,body,lat,lon
646877942451048448,Thu Sep 24 02:44:54 +0000 2015,en,0,valentinsurrend,This Halloween 2015; get ready for chaos with MAD DJS @DjSnake @LaidbackLuk  &amp; @LilJon,,
646877943243870208,Thu Sep 24 02:44:54 +0000 2015,en,1,kayleemarisah,RT @KidsOf2018: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays …,,
646877943440896002,Thu Sep 24 02:44:54 +0000 2015,en,1,OohKassy,RT @sexualgifs_: halloween town and chill? http://t.co/Dq1dHBUznp,,
646877944854384640,Thu Sep 24 02:44:55 +0000 2015,en,1,DakotaLooney,RT @yovabundra: Can we petition to make Halloween 3 days long and recognize it as a national holiday,,
646877945064226816,Thu Sep 24 02:44:55 +0000 2015,en,1,karlak0402,RT @CommonWhiteGrl: summer: *ends* me: this is halloween THIs is halloween haLLOWEEN HALLOWEEN hallooween haLLOweeenn,,
646877945106030592,Thu Sep 24 02:44:55 +0000 2015,en,1,alyssacalamaco,RT @AdventurePics: Disneyland during Halloween 👻🎃 http://t.co/5JbYK0iZA8,,
646877945449975808,Thu Sep 24 02:44:55 +0000 2015,en,0,xoAllly,Sooo excited for these last three months coming up; Halloween; Thanksgiving; Christmas and a New Year 🎃🍗🎄🎁🎉💥,,
646877946075086848,Thu Sep 24 02:44:55 +0000 2015,en,0,redstarcoupons,RT GrubHubCoupons Get $20 Off Your #Lyft #RIDE w\ #Promo #Code 'ARIS938912' #Fall #Halloween #Coupon #Lyft 535,,
646877946871984128,Thu Sep 24 02:44:55 +0000 2015,en,0,LukeWilczak,@LukeWilczak reminder for my Halloween adoptable auction!,,
646877947815665665,Thu Sep 24 02:44:55 +0000 2015,en,0,BolakDealsz,Hot Clothing Offers : http://t.co/mc6kawyEvh #9923 Plus Size Unisex Toga Halloween Costume  $22.00   $42.00   (30… http://t.co/ZlOC1lQieV,,
646877952551088128,Thu Sep 24 02:44:56 +0000 2015,en,0,klynnrids,we have a pretty cute idea for Halloween. 😎,,
646877951607242752,Thu Sep 24 02:44:56 +0000 2015,en,1,therealkevvv,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646877952534310912,Thu Sep 24 02:44:56 +0000 2015,en,0,6775Loco3bandz,#RickJames Robbed Tha Bank In Indiana 😂😂😂😂 It's Halloween Already #EVERYTHINGFREE,,
646877958137769984,Thu Sep 24 02:44:58 +0000 2015,en,0,tiffyycaroline,Who wants to go to fright dome for Halloween? 😈👻,,
646877957584089089,Thu Sep 24 02:44:58 +0000 2015,en,1,lillyasaurus,RT @Krissiplier: I feel like you might like this; @lillyasaurus   Not the look in general; just all the makeup and shades and stuff https:/…,,
646877959081603072,Thu Sep 24 02:44:58 +0000 2015,en,0,Naiya_Marshall,Really wanna have like a Halloween movie night,,
646877960218087424,Thu Sep 24 02:44:58 +0000 2015,en,1,molly_beveridge,RT @ColIegeStudent: Halloween movies n chill,,
646877964790034432,Thu Sep 24 02:44:59 +0000 2015,en,1,anna_tortorici,RT @ItsPrincessAnna: Halloween movies n chill,,
646877972075560960,Thu Sep 24 02:45:01 +0000 2015,en,1,TheDeadCanWrite,RT @KidsOf16: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays to…,,
646877972788609026,Thu Sep 24 02:45:01 +0000 2015,en,1,TheDeadCanWrite,RT @KidsOf2018: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays …,,
646877972746539008,Thu Sep 24 02:45:01 +0000 2015,en,0,YoubidderMe,Ebay Bid Last Second RT↺ http://t.co/aJXMatYg1r Halloween  Lace Black Skeleton &amp; Spiders Cobweb Party Tablecloth New ↺Please Favorit,,
646877973480632321,Thu Sep 24 02:45:01 +0000 2015,en,1,TheDeadCanWrite,RT @theCheerBook: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Monday…,,
646877973379874821,Thu Sep 24 02:45:01 +0000 2015,en,0,lexuscajouk,I guess I'm going to Boo on Halloween 😏,,
646877979352674304,Thu Sep 24 02:45:03 +0000 2015,en,0,danaleighpatgil,@tonycolombo971 when does the DGS Halloween contest start? I want my sister to enter this time since I won't be chosen two years in a row;),,
646877979897909248,Thu Sep 24 02:45:03 +0000 2015,en,0,Laura_2K,DUDE HALLOWEEN TOWN AND HOCUS POCUS GOD HELP ME I LOVE THIS SEASON TOO MUCH,,
646877980841648128,Thu Sep 24 02:45:03 +0000 2015,en,1,ashxvee,RT @ColIegeStudent: Halloween movies n chill,,
646877981047189504,Thu Sep 24 02:45:03 +0000 2015,en,0,MyaRios99,Love Halloween stores http://t.co/qAsyAWbIoR,,
646877983014322176,Thu Sep 24 02:45:04 +0000 2015,en,1,_ShaiShai17,RT @ItsPrincessAnna: Halloween movies n chill,,
646877982913523715,Thu Sep 24 02:45:04 +0000 2015,en,1,hannahhmitch5,RT @JoshNotDun: 20 followers away from 1k B)  tysm im so near my goals and its still not Halloween (my projected date),,
646877984301838336,Thu Sep 24 02:45:04 +0000 2015,en,1,pizza_muffinn,RT @sanbrck: Because Halloween is just around the corner; a quick reminder: http://t.co/TLkXXUxnxx,,
646877985920778241,Thu Sep 24 02:45:04 +0000 2015,en,0,Coleman_jco,Can't wait to do sum scarin' on halloween,,
646877987082600449,Thu Sep 24 02:45:05 +0000 2015,en,1,ttrryymee,RT @Chris010201: Halloween; where you at??,,
646877989196689408,Thu Sep 24 02:45:05 +0000 2015,en,1,JadaJaniece,RT @PiinkiieMonroe: I CAN'T WAIT FOR HALLOWEEN 🎃👻 THANKSGIVING 🐓👼 CHRISTMAS 🎅🎄 &amp; NEW YEARS 🎆🍻,,
646877991356665856,Thu Sep 24 02:45:06 +0000 2015,en,1,StuartWiegmann,RT @ABCF13Nights: #13NightsOfHalloween fan @TeenStilinski24’s #AudreyHepburn #Halloween costume totally had us fooled! http://t.co/B9Zh9MBr…,,
646877994644979713,Thu Sep 24 02:45:06 +0000 2015,en,1,taytayheyhey_,RT @MadisonSexton: I'm so ready to cuddle up and watch all the Halloween movies💛🎃,,
646877997446889472,Thu Sep 24 02:45:07 +0000 2015,en,1,alannnuhh,RT @KidsOf2018: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays …,,
646878000198213632,Thu Sep 24 02:45:08 +0000 2015,en,0,mykaelavilla,I just need to be with someone who is willing to watch Halloween movies all night with me,,
646878001637015552,Thu Sep 24 02:45:08 +0000 2015,en,0,AngelaBuffolino,@emily_rush_ halloween town aint on there 👀😔,,
646878002765131776,Thu Sep 24 02:45:08 +0000 2015,en,0,Taylor5079,reason 375 why I'm in love with October  https://t.co/AMIxnHqNkW,,
646878004740685824,Thu Sep 24 02:45:09 +0000 2015,en,1,itsyogirlyc_,RT @gabby_mayo: Cant wait for Halloween 😍,,
646878004673646592,Thu Sep 24 02:45:09 +0000 2015,en,0,IoveIyhoweII,@phanskyping you are so pretty &amp; your layout is making me excited for halloween A+ http://t.co/I4ngP3CpRM,,
646878005512511488,Thu Sep 24 02:45:09 +0000 2015,en,0,Frenchy_Toast,Photo: izzydoodledump: Disney Halloween: Milo Thatch as The Doctor (Tennant) View the rest of the... http://t.co/YYNsBegPr3,,
646878006020059136,Thu Sep 24 02:45:09 +0000 2015,en,1,adeela_khan101a,RT @StevStiffler: august; september; halloween; thanksgiving; christmas,,
646878007051857924,Thu Sep 24 02:45:09 +0000 2015,en,1,wade__32,RT @theCheerBook: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Monday…,,
646878008326946816,Thu Sep 24 02:45:10 +0000 2015,en,1,Taraaarosee,RT @tbhalice: reasons why fall is #1: chilly weather  halloween  sweaters  pumpkins  literally everything  BUGS HAVE RETURNED TO HELL WHERE…,,
646878008888791041,Thu Sep 24 02:45:10 +0000 2015,en,1,haylee__posey,RT @KidsOf2018: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays …,,
646878009107070977,Thu Sep 24 02:45:10 +0000 2015,en,1,AverageBry,RT @meanpIastic: u bet ur ass imma dress up for Halloween and show y'all who the Halloqueen,,
646878011078373376,Thu Sep 24 02:45:10 +0000 2015,en,0,brad61211,Halloween theme http://t.co/xjFSe7c5Sf #retweet,,
646878011908837381,Thu Sep 24 02:45:11 +0000 2015,en,0,_Meegie_,38 days until Halloween 🙆👻😜🍁😍🍂🌾🎃🎉🎈🎪⌛️👹,,
646878013318111232,Thu Sep 24 02:45:11 +0000 2015,en,1,forever_kara,RT @KardashianReact: Halloween movies n chill,,
646878014014263297,Thu Sep 24 02:45:11 +0000 2015,en,1,Paola18998,RT @thestevepatrick: my soul is orange and black for halloween .,,
646878014718894081,Thu Sep 24 02:45:11 +0000 2015,en,1,LebretTeejay,RT @DillonRagsdale: Marissa wants to do this for Halloween http://t.co/TpCkbtZOmO,,
646878015108943872,Thu Sep 24 02:45:11 +0000 2015,en,1,chloedwards0,RT @chanelpuke: august; september; halloween; thanksgiving; christmas,,
646878016296087552,Thu Sep 24 02:45:12 +0000 2015,en,0,CartuneNetwerk,@PincheVanessa u should dress up as a girlfriend for Halloween,,
646878016610697216,Thu Sep 24 02:45:12 +0000 2015,en,0,richardbxh,who wanna go to halloween haunt friday 👏👏👏👏👏👏👏👏,,
646878017088847873,Thu Sep 24 02:45:12 +0000 2015,en,1,terrtwheels13,RT @AmyAnderssen1: Halloween is approaching #zombieamy http://t.co/RrBAKjwYIu http://t.co/paLazXj5E7,,
646878017369706497,Thu Sep 24 02:45:12 +0000 2015,en,1,OliviaStudy,RT @theCheerBook: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Monday…,,
646878017965432832,Thu Sep 24 02:45:12 +0000 2015,en,1,itscabeyoz,RT @HotelT: Hey @5haf4life; looks like @FifthHarmony would LOVE to be @ArianaGrande for Halloween! #5HchatsHotelT2 https://t.co/AR6nSiprm5,,
646878018749771776,Thu Sep 24 02:45:12 +0000 2015,en,1,codywolfe4,RT @kelsey_wieberg: 100 retweets andthese old ones let us have the Halloween party where the white trash bash was held! #retweet http://t.c…,,
646878019366309888,Thu Sep 24 02:45:12 +0000 2015,en,1,BriannahKayla,RT @angelina_diazz: found my Halloween costume http://t.co/dTkmRL9NO7,,
646878019701772292,Thu Sep 24 02:45:12 +0000 2015,en,1,A01berenice,RT @CraziestSex: Halloween movies n chill,,
646878020146364416,Thu Sep 24 02:45:13 +0000 2015,en,0,oohlalapretty2,Gold Wonder Woman Mask &amp; Cuffs Sparkle Halloween by OohlalaPretty http://t.co/L3RqbKSyr8 via @Etsy,,
646878022650433536,Thu Sep 24 02:45:13 +0000 2015,en,1,Jordan_Reneaa,RT @SincerelyTumblr: august; september; halloween; thanksgiving; christmas,,
646878022486892545,Thu Sep 24 02:45:13 +0000 2015,en,1,SaintSilas_,RT @MensHumor: Somebody make this happen for Halloween http://t.co/7ZqHyWQD53,,
646878023661297665,Thu Sep 24 02:45:13 +0000 2015,en,1,nakiatinsley,RT @SincerelyTumblr: Halloween movies n chill,,
646878025909469184,Thu Sep 24 02:45:14 +0000 2015,en,0,AustinHuggins97,I have no girlfriend to take to halloween horror nights so there's a great chance I'll just get drunk,,
646878028434403329,Thu Sep 24 02:45:15 +0000 2015,en,0,ParamoreDork,People keep calling me boo it's probably because it's almost Halloween,,
646878035434676224,Thu Sep 24 02:45:16 +0000 2015,en,0,MUALadyM,Surviving Halloween with Psychosis - gemmy2: mentalhealthwarrior: - The picture test: If you can’t tell if... http://t.co/mT1blBVGPf,,
646878036420378625,Thu Sep 24 02:45:16 +0000 2015,en,1,ThatkiddJesussz,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646878036806111232,Thu Sep 24 02:45:17 +0000 2015,en,1,shaybabiix3,RT @ItsPrincessAnna: Halloween movies n chill,,
646878037057896448,Thu Sep 24 02:45:17 +0000 2015,en,0,thesimpleparent,Bring out the #monster in you! Turn cups into Monster Cups this #Halloween! #crafts http://t.co/Aj7G73P2FF,,
646878037808664576,Thu Sep 24 02:45:17 +0000 2015,en,1,alyssamoore21,RT @cityboy_19: #FRIGHTMARE 😳😈‼️ Pre Halloween Costume Party 👹👺👽💂👳👲👮 FRIDAY: October 23rd • 17+ ID Required • 9pm-3am 💃• $100 Best Costume …,,
646878039876354048,Thu Sep 24 02:45:17 +0000 2015,en,0,josiereneee,So hard not buying that horse head @ the Halloween store😅,,
646878043269558272,Thu Sep 24 02:45:18 +0000 2015,en,1,graciemoreno_,RT @CraziestSex: Halloween movies n chill,,
646878045006090240,Thu Sep 24 02:45:18 +0000 2015,en,0,sewwhatelse,Lots of festive Halloween fauxdoris in stock ready to ship next day. 😉 http://t.co/KG2XHzH2f0,,
646878046671126529,Thu Sep 24 02:45:19 +0000 2015,en,1,Mariammirandaa,RT @KardashianReact: Halloween movies n chill,,
646878047170338816,Thu Sep 24 02:45:19 +0000 2015,en,1,urielaranaa,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646878047056998400,Thu Sep 24 02:45:19 +0000 2015,en,1,bonbonlove310,RT @tbhjuststop: august; september; halloween; thanksgiving; christmas,,
646878048093126656,Thu Sep 24 02:45:19 +0000 2015,en,0,Michael61211,Halloween theme at CBt http://t.co/ODCEaxEpYA #retweet #halloween,,
646878049980575744,Thu Sep 24 02:45:20 +0000 2015,en,0,justine_oct31,@pyrategurl77 Oh my! That is some blooooood. Reminds me of shower curtains decorated for Halloween with 'blood' stained hand prints.,,
646878050110570500,Thu Sep 24 02:45:20 +0000 2015,en,0,Tabz_cat,Halloween in louisville with @brenanana .....it's gonna be one hell of a weekend!!!,,
646878051372937216,Thu Sep 24 02:45:20 +0000 2015,en,0,drakestears,I was hella serious about being a minion for halloween though.,,
646878052291510272,Thu Sep 24 02:45:20 +0000 2015,en,0,jenn_LiynLei,Liyaah &amp; Leiyah are gonna be Oompa Loompas for Halloween this year 😎🎃👻,,
646878054816587776,Thu Sep 24 02:45:21 +0000 2015,en,0,gwenshomegifts,Check out Clown Costume for Halloween; Child's size 7 yrs to 10 yrs; machine washable; NEW  http://t.co/CJgz1e8uSP via @eBay,,
646878056045498368,Thu Sep 24 02:45:21 +0000 2015,en,1,KateMcmonagle,RT @SucksToSucks: august; september; halloween; thanksgiving; christmas,,
