id,dt_tm,lang,retweet,name,body,lat,lon
646867634923958272,Thu Sep 24 02:03:57 +0000 2015,en,1,rileyyy_14,RT @KidsOf2018: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays …,,
646867634735050753,Thu Sep 24 02:03:56 +0000 2015,en,1,datsroxii,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867634688946176,Thu Sep 24 02:03:56 +0000 2015,en,1,yo_tabby,RT @MarioPalush: Halloween movies n chill,,
646867635041398784,Thu Sep 24 02:03:57 +0000 2015,en,0,sweetcheeksshop,We are welcoming fall by restocking some Halloween favorites; available in the store now.,,
646867635452399616,Thu Sep 24 02:03:57 +0000 2015,en,0,taylor_scaless,Nothing makes me happier than seeing all these posts about fall and Halloween 😍😩,,
646867635246764032,Thu Sep 24 02:03:57 +0000 2015,en,1,Ch3erBU,RT @iamharout: Halloween movies n chill,,
646867635909586944,Thu Sep 24 02:03:57 +0000 2015,en,1,_MariahMarieM,RT @CraziestSex: Halloween movies n chill,,
646867635771039744,Thu Sep 24 02:03:57 +0000 2015,en,1,Kiahesia_Alexis,RT @CraziestSex: Halloween movies n chill,,
646867636224045056,Thu Sep 24 02:03:57 +0000 2015,en,0,ovox__kimberly,So ready for Halloween Horror Night on Friday 👻,,
646867638069657600,Thu Sep 24 02:03:57 +0000 2015,en,0,dsmenagerie,925 Sterling silver Skull Halloween Pendant by dsmenagerie on Etsy http://t.co/Gq8n6Eg9YN,,
646867637868331008,Thu Sep 24 02:03:57 +0000 2015,en,0,ClockovSusi,BEAUTIFUL Jin Hon Womens Kimono SAYS 38 LOOKS LIKE A SMALL.(HALLOWEEN/DRESS UP ) http://t.co/0F3Rjms8dv http://t.co/tUaOQp3ABu,,
646867639181049856,Thu Sep 24 02:03:58 +0000 2015,en,1,m_patrick4,RT @KidsOf17: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays to…,,
646867639546052613,Thu Sep 24 02:03:58 +0000 2015,en,1,f4thernarry,RT @iamharout: Halloween movies n chill,,
646867640686911488,Thu Sep 24 02:03:58 +0000 2015,en,1,Mg_Hogan_,RT @KidsOf2018: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays …,,
646867640619802628,Thu Sep 24 02:03:58 +0000 2015,en,1,SFBuils,RT @iamharout: Halloween movies n chill,,
646867643274817537,Thu Sep 24 02:03:59 +0000 2015,en,1,_jasssieee,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
