id,dt_tm,lang,retweet,name,body,lat,lon
646873262941540352,Thu Sep 24 02:26:18 +0000 2015,en,1,ashtinleighhh,RT @CraziestSex: Halloween movies n chill,,
646873262316781568,Thu Sep 24 02:26:18 +0000 2015,en,0,XontaOffer,Deals #87 &gt;&gt; http://t.co/Z03AZFiA0y Joan of Arc Costume Adult Female Medieval Knight Halloween Fancy Dress http://t.co/MhIRgsvKUK,,
646873263608455168,Thu Sep 24 02:26:19 +0000 2015,en,1,zachconnor97,RT @taichiterakawa: Ladies; if you wanna 'chill' don't halloween town and chill. Ya'll need to smash bros. and chill; that shit is year rou…,,
646873265210699776,Thu Sep 24 02:26:19 +0000 2015,en,1,lalajulessss,RT @babbyemm_: I wanna go to Halloween Horror Nights at Universal,,
646873265642840064,Thu Sep 24 02:26:19 +0000 2015,en,0,XontaOffer,Deals #87 &gt;&gt; http://t.co/IKvOuLHzkP Bumblebee Deluxe Costume Kids Transformers Halloween Fancy Dress http://t.co/tHB18TvPNL,,
646873266594955264,Thu Sep 24 02:26:19 +0000 2015,en,1,thrilla_savilla,RT @morgasmmm_: Someone have a Halloween party.,,
646873268314636288,Thu Sep 24 02:26:20 +0000 2015,en,1,hannahtaggartt,RT @marie_cuccia: Halloween Thanksgiving Christmas and everything involved in them coming soon and I can't wait,,
646873269673529344,Thu Sep 24 02:26:20 +0000 2015,en,0,youngboiVines,VA is the move for Halloween I'm already geekin bout it,,
646873269841166336,Thu Sep 24 02:26:20 +0000 2015,en,1,kdollaaaz,RT @CraziestSex: Halloween movies n chill,,
646873270076243968,Thu Sep 24 02:26:20 +0000 2015,en,0,laurrenicolee,anyone wanna halloween movies and chill this weekend?.. and every other weekend,,
646873270218657792,Thu Sep 24 02:26:20 +0000 2015,en,1,shelbyyburris,RT @maddieblattel: This makes me happy😊 https://t.co/7tqRiKhcfs,,
646873270936031232,Thu Sep 24 02:26:20 +0000 2015,en,0,_aniisaaaac,Can somebody fr go to Halloween horror nights with me.,,
646873276657082368,Thu Sep 24 02:26:22 +0000 2015,en,0,kaitlinc1127,I just entered to #win Limited Edition Halloween Fruit Snacks from @Welchsfruitsnck! http://t.co/f4sGDYPHgS http://t.co/u4EW6mZYb3,,
646873276984127488,Thu Sep 24 02:26:22 +0000 2015,en,1,agonza__14,RT @KidsOf2018: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays …,,
646873278498271232,Thu Sep 24 02:26:22 +0000 2015,en,0,mirandaalonzo_,@daringbuteras my sisters birthday is on halloween,,
646873278917705728,Thu Sep 24 02:26:22 +0000 2015,en,1,mady_yanez,RT @iamharout: Halloween movies n chill,,
646873279454646272,Thu Sep 24 02:26:22 +0000 2015,en,1,gracemaike_,RT @KidsOf2018: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays …,,
646873279400013824,Thu Sep 24 02:26:22 +0000 2015,en,0,skeIetonjoshler,me and my crush have halloween planned out. we're going to go to houses and say the quote jesse and james say every time. im so hype,,
646873280746516480,Thu Sep 24 02:26:23 +0000 2015,en,0,002_inkublot,Fotografia: 365daysofhalloween: bundyspooks: reblogging for the sheer Halloween ambiance of these pics !!!! http://t.co/ul2WMj7diW,,
646873282080317440,Thu Sep 24 02:26:23 +0000 2015,en,0,ayee_gabbby,Christmas commercials already... Can we get past Halloween or even Thanksgiving first,,
646873285892902912,Thu Sep 24 02:26:24 +0000 2015,en,1,avonssgrande,RT @thestevepatrick: my soul is orange and black for halloween .,,
646873287625179136,Thu Sep 24 02:26:24 +0000 2015,en,1,ThatOGbrii,RT @chuckykeeper: I just wanna participate in all of the Halloween festivities,,
