id,dt_tm,lang,retweet,name,body,lat,lon
646867189216075776,Thu Sep 24 02:02:10 +0000 2015,en,1,sadie_humphries,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867189824274432,Thu Sep 24 02:02:10 +0000 2015,en,1,Yaadizzy,RT @KardashianReact: Halloween movies n chill,,
646867190315130880,Thu Sep 24 02:02:11 +0000 2015,en,1,smelwooodddy,RT @chloemchardy1: Can't wait for Halloween town marathon😻🎃,,
646867190000455684,Thu Sep 24 02:02:10 +0000 2015,en,1,_shewayout_,RT @CraziestSex: Halloween movies n chill,,
646867190495494144,Thu Sep 24 02:02:11 +0000 2015,en,0,HugsmoreBiddies,Lmfaoooo 😭😭😭 https://t.co/lrFGqKaDAo,,
646867190390480896,Thu Sep 24 02:02:11 +0000 2015,en,1,TheNameCRAE,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867190487060480,Thu Sep 24 02:02:11 +0000 2015,en,1,Arlethhh___,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867193586577408,Thu Sep 24 02:02:11 +0000 2015,en,0,kevcarter44,@RaePaige Halloween;  or supporting chick-fla-a? Lol,,
646867195180412928,Thu Sep 24 02:02:12 +0000 2015,en,0,joeyf93,If @DeavenRaeInman goes as a lion this Halloween 😂😂@KennaMichelle96  https://t.co/N8XqiOv3AR,,
646867195813871616,Thu Sep 24 02:02:12 +0000 2015,en,1,VanessaRaquel33,RT @MensHumor: Somebody make this happen for Halloween http://t.co/7ZqHyWQD53,,
646867196606414848,Thu Sep 24 02:02:12 +0000 2015,en,1,Valegzz21,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867196560338944,Thu Sep 24 02:02:12 +0000 2015,en,0,antoniavasquez_,wtf purge.  https://t.co/Bpsup0j4f9,,
646867197214617600,Thu Sep 24 02:02:12 +0000 2015,en,1,SheBe_Shay,RT @CraziestSex: Halloween movies n chill,,
646867196182790144,Thu Sep 24 02:02:12 +0000 2015,en,1,DoraGomm_,RT @ChiIIVlbes: Halloween movies; coffee &amp; chill?,,
646867198250758144,Thu Sep 24 02:02:12 +0000 2015,en,1,MiaMckensey,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867198347214848,Thu Sep 24 02:02:12 +0000 2015,en,1,rachelagtuca,RT @SexualGif: Halloween movies n chill,,
646867198007476225,Thu Sep 24 02:02:12 +0000 2015,en,0,itcareersol,Ready to host the best Halloween party ever? Stock up on pumpkin decorations in every shap… http://t.co/kE6ZxDjjxp http://t.co/LC5cDwPOTM,,
646867199915765761,Thu Sep 24 02:02:13 +0000 2015,en,0,Screen_Scream,So bad ass; great job as usual! https://t.co/waJkVavyzx,,
646867200318443520,Thu Sep 24 02:02:13 +0000 2015,en,1,mckaylaaaa_,RT @CraziestSex: Halloween movies n chill,,
646867202608623616,Thu Sep 24 02:02:13 +0000 2015,en,1,keylarojaz_,RT @Dory: august; september; halloween; thanksgiving; christmas,,
646867203736756224,Thu Sep 24 02:02:14 +0000 2015,en,0,F000LSG0LD,@F000LSG0LD these sinuses leading me to a good ass Halloween costume!😜👏👌,,
646867204802134016,Thu Sep 24 02:02:14 +0000 2015,en,1,Lexy_Cordova,RT @CraziestSex: Halloween movies n chill,,
646867204940673024,Thu Sep 24 02:02:14 +0000 2015,en,1,nicholleb4109,RT @zombiezeIda: I can't wait to watch Hocus Pocus and American Horror Story and  Halloween Town and basically I'm just ready for October,,
646867207377416192,Thu Sep 24 02:02:15 +0000 2015,en,1,schnierslc10,RT @KidsOf2018: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays …,,
646867207582978048,Thu Sep 24 02:02:15 +0000 2015,en,1,dancekenjohnst,RT @megsnelsonn: sweaters hot drinks colorful leaves cuddling scary movies candles haunted houses Halloween fires football games geeze fall…,,
646867207708786688,Thu Sep 24 02:02:15 +0000 2015,en,1,valeria_ochoa87,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867208996540417,Thu Sep 24 02:02:15 +0000 2015,en,0,Keshi1994,Ready to host the best Halloween party ever? Stock up on pumpkin decorations in every shap… http://t.co/gWp7Obn6ti http://t.co/e8YyTczf9g,,
646867209944326146,Thu Sep 24 02:02:15 +0000 2015,en,1,Konnor_Anthony,RT @MensHumor: Somebody make this happen for Halloween http://t.co/7ZqHyWQD53,,
646867209927569408,Thu Sep 24 02:02:15 +0000 2015,en,1,sammysilva0713,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867210644774912,Thu Sep 24 02:02:15 +0000 2015,en,0,TomsSnakes,Ms Marvel Black Widow Leather Mask Harley Quinn Black Cat Halloween   http://t.co/4lumISpXso via @eBay Ship to #Canada #Australia #UK,,
646867211227820032,Thu Sep 24 02:02:16 +0000 2015,en,0,mikmads,Halloween town and chill?,,
646867211664146432,Thu Sep 24 02:02:16 +0000 2015,en,1,StregaMoonPro,RT @ianthompson1701: #FREE Entry Dark Dreams #Halloween #Giveaway Great #Prizes http://t.co/MQwWrOQrxY http://t.co/EeFGcTpwRk,,
646867213677383681,Thu Sep 24 02:02:16 +0000 2015,en,1,_Jessiaah,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867213853564931,Thu Sep 24 02:02:16 +0000 2015,en,0,melaniemsays,I wanna be Rick Astley for Halloween! Or maybe do a throwback and dress like a bee li… — a bee with rick astley hair http://t.co/7vyhzNLNH9,,
646867213958414336,Thu Sep 24 02:02:16 +0000 2015,en,1,APilnock,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867214662938628,Thu Sep 24 02:02:16 +0000 2015,en,0,Dfolsom_10,someone have a Halloween party🎃,,
646867214876839936,Thu Sep 24 02:02:16 +0000 2015,en,1,ivatronn,RT @CraziestSex: Halloween movies n chill,,
646867214474301440,Thu Sep 24 02:02:16 +0000 2015,en,0,DeniseCambridge,Ready to host the best Halloween party ever? Stock up on pumpkin decorations in every shap… http://t.co/Q8UCkHCoxi http://t.co/4xQEaOj6uh,,
646867215812182016,Thu Sep 24 02:02:17 +0000 2015,en,1,genamayaa,RT @CraziestSex: Halloween movies n chill,,
646867217154371584,Thu Sep 24 02:02:17 +0000 2015,en,1,TaufiqRazali_,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867217859129344,Thu Sep 24 02:02:17 +0000 2015,en,1,kaitbmoneymaker,RT @CraziestSex: Halloween movies n chill,,
646867218672812032,Thu Sep 24 02:02:17 +0000 2015,en,1,NataliaTorres17,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867218647547908,Thu Sep 24 02:02:17 +0000 2015,en,1,abrahamgzaa,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867217984843776,Thu Sep 24 02:02:17 +0000 2015,en,1,sorryimvaans,RT @FemaleTexts: Halloween movies n chill,,
646867220841283586,Thu Sep 24 02:02:18 +0000 2015,en,1,quillen22,RT @MensHumor: Somebody make this happen for Halloween http://t.co/7ZqHyWQD53,,
646867220371505152,Thu Sep 24 02:02:18 +0000 2015,en,0,housesmart,Ready to host the best Halloween party ever? Stock up on pumpkin decorations in every shap… http://t.co/SZm4scaOM3 http://t.co/XjSxVrHPB5,,
646867221189394432,Thu Sep 24 02:02:18 +0000 2015,en,1,nicole_katris,RT @itsGirICode: august; september; halloween; thanksgiving; christmas tbh,,
646867221168410624,Thu Sep 24 02:02:18 +0000 2015,en,1,Rogue__God,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867222820954112,Thu Sep 24 02:02:18 +0000 2015,en,1,Ellliieee,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867225081610241,Thu Sep 24 02:02:19 +0000 2015,en,1,Rhassan_,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867226994298881,Thu Sep 24 02:02:19 +0000 2015,en,1,PaigeKiesler,RT @MensHumor: Somebody make this happen for Halloween http://t.co/7ZqHyWQD53,,
646867227614965760,Thu Sep 24 02:02:19 +0000 2015,en,1,Humpingburgos,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867228646727680,Thu Sep 24 02:02:20 +0000 2015,en,0,HashtagNeon,Surely you can acquire black plastic everything during the Halloween pre-season blowout.  https://t.co/oZGEr4PCst,,
646867228814536704,Thu Sep 24 02:02:20 +0000 2015,en,1,Arr_Churro,RT @MensHumor: Somebody make this happen for Halloween http://t.co/7ZqHyWQD53,,
646867231473856512,Thu Sep 24 02:02:20 +0000 2015,en,1,reecemitchell98,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867232878919680,Thu Sep 24 02:02:21 +0000 2015,en,1,_alexismakenzy,RT @CraziestSex: Halloween movies n chill,,
646867233583423488,Thu Sep 24 02:02:21 +0000 2015,en,0,LoveSportsMom,@dimemedia @quericavida #NuevaMesaQueRicaVidaSweepstakes How to Make Monster Cereal Halloween Masks http://t.co/sxfcgz38pD perfect!,,
646867235584147460,Thu Sep 24 02:02:21 +0000 2015,en,1,Luci_Guevara_,RT @Ordinary2L: IM SO EXCITED FOR HALLOWEEN IM SO EXCITED FOR HALLOWEEN IM SO EXCITED FOR HALLOWEEN IM SO EXCITED FOR HALLOWEEN IM SO EXCIT…,,
646867235957547008,Thu Sep 24 02:02:21 +0000 2015,en,1,gabbmunoz,RT @KardashianReact: Halloween movies n chill,,
646867238029524992,Thu Sep 24 02:02:22 +0000 2015,en,1,_kkiirraa,RT @DeeZee35: Can't wait for Halloween movies 😍,,
646867237782036480,Thu Sep 24 02:02:22 +0000 2015,en,0,KyleWhite75,Halloween movies n chill 😂,,
646867237920505856,Thu Sep 24 02:02:22 +0000 2015,en,0,wwwait_whatsup,@theneedledrop I'm dressing up as Satanthony Helltano for Halloween,,
646867238151172096,Thu Sep 24 02:02:22 +0000 2015,en,0,loraay_ann,IM SO EXCITED FOR ALL THE HALLOWEEN MOVIES STARTING IN OCTOBER ON ABC FAMILY !! ❤️🎃,,
646867238474002432,Thu Sep 24 02:02:22 +0000 2015,en,1,sippinonstyles,RT @mikmads: Halloween town and chill?,,
646867238885163008,Thu Sep 24 02:02:22 +0000 2015,en,0,gorgeouss_bby,that thing at the Halloween shop scared the shit out of me,,
646867239153496064,Thu Sep 24 02:02:22 +0000 2015,en,1,Cedesmurillo1,RT @CraziestSex: Halloween movies n chill,,
646867237794516992,Thu Sep 24 02:02:22 +0000 2015,en,0,vcodoodoll,My brother had the mask on halloween once and i cried because i saw him wearing it and it terrified me. I was 4... https://t.co/Q1Bzx9IvtU,,
646867239992487936,Thu Sep 24 02:02:22 +0000 2015,en,1,justinftwdym,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867241678430208,Thu Sep 24 02:02:23 +0000 2015,en,1,meisjaxx,RT @felicitynguyenn: so freaking excited for OCTOBER N HALLOWEEN VIDEOS AND MOVIES. AHAHAKDOOWSKXKALLXKW i cant waiy,,
646867242056069120,Thu Sep 24 02:02:23 +0000 2015,en,1,alissagermana,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867242114777088,Thu Sep 24 02:02:23 +0000 2015,en,1,emmaacz48,RT @KidsOf2018: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays …,,
646867241892343809,Thu Sep 24 02:02:23 +0000 2015,en,1,Bbbrrrrruuuhhh,RT @yoteens: reasons why fall is #1: cold weather  halloween  sweaters  pumpkins  literally everything  BUGS HAVE RETURNED TO HELL WHERE TH…,,
646867243238879232,Thu Sep 24 02:02:23 +0000 2015,en,1,hollyyamandaa,RT @theCheerBook: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Monday…,,
646867243574300672,Thu Sep 24 02:02:23 +0000 2015,en,0,_alyciathoee,Can't Waait Till Halloween Nietheeeer🙌😍,,
646867244165804032,Thu Sep 24 02:02:23 +0000 2015,en,0,RensoSFNYC,Halloween coming early this year; just rode the train with a ghostbuster; best believe I felt safer than riding wit nypd,,
646867244488765440,Thu Sep 24 02:02:23 +0000 2015,en,1,itskailaaaaa,RT @KidsOf2018: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays …,,
646867245533122560,Thu Sep 24 02:02:24 +0000 2015,en,1,lifediaryofus,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867245524746240,Thu Sep 24 02:02:24 +0000 2015,en,1,abie_baker,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867246732738560,Thu Sep 24 02:02:24 +0000 2015,en,0,CaddyCocaine__,I'm ready for Halloween 😇 cuddles wit papi and Disney movies 😩💘,,
646867247709839360,Thu Sep 24 02:02:24 +0000 2015,en,0,sophiieholman,summers end; heartbreak halloween; then camp flog gnaw....broke but livin guuuuud,,
646867248095850496,Thu Sep 24 02:02:24 +0000 2015,en,0,r3stacks,I want to get my halloween costume sorted as soon as I get paid but idk if anything is going to happen 😒,,
646867248112648192,Thu Sep 24 02:02:24 +0000 2015,en,1,Ashten_Danielle,RT @CraziestSex: Halloween movies n chill,,
646867248267849728,Thu Sep 24 02:02:24 +0000 2015,en,1,bethanyjarvisss,RT @ChiIIVlbes: Halloween movies; coffee &amp; chill?,,
646867249261731840,Thu Sep 24 02:02:25 +0000 2015,en,1,Hannah9688G,RT @MarioPalush: Halloween movies n chill,,
646867251119976448,Thu Sep 24 02:02:25 +0000 2015,en,1,cmc__xox,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867252029992960,Thu Sep 24 02:02:25 +0000 2015,en,1,Andrearicolini,RT @_amandagabri: I'm in need of the chilly weather and the Halloween festivities,,
646867252210327552,Thu Sep 24 02:02:25 +0000 2015,en,1,roxanagaleana,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867253099560960,Thu Sep 24 02:02:26 +0000 2015,en,1,vannnarae24,RT @zombiezeIda: I can't wait to watch Hocus Pocus and American Horror Story and  Halloween Town and basically I'm just ready for October,,
646867253158240256,Thu Sep 24 02:02:26 +0000 2015,en,1,Nainaiofficial,RT @ChiIIVlbes: Halloween movies; coffee &amp; chill?,,
646867253435088896,Thu Sep 24 02:02:26 +0000 2015,en,1,hello_gabby,RT @hellogabby88: From my #etsy #hellogabby #halloween #christmas #disney #birthday #onlineshopping #gift #starbucks #retweet #thankyou htt…,,
646867253695123456,Thu Sep 24 02:02:26 +0000 2015,en,1,AlyssaBivens,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867254395604992,Thu Sep 24 02:02:26 +0000 2015,en,1,S10Nessa,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646867256505331712,Thu Sep 24 02:02:26 +0000 2015,en,1,diianaalvarez__,RT @KidsOf16: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays to…,,
646867255821770752,Thu Sep 24 02:02:26 +0000 2015,en,0,maddevilemoji,halloween is so exciting http://t.co/zn5QO7VJgW,,
646867257730068480,Thu Sep 24 02:02:27 +0000 2015,en,0,IWasAYoungBoy,Halloween is so cool,,
