id,dt_tm,lang,retweet,name,body,lat,lon
646868467921063936,Thu Sep 24 02:07:15 +0000 2015,en,0,luigiscotto0,Some people can be scarier than their Halloween costumes.,,
646868469728854016,Thu Sep 24 02:07:16 +0000 2015,en,1,Swipper96,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646868470022426624,Thu Sep 24 02:07:16 +0000 2015,en,0,sandyalip,I entered to #win NEW @SourJacks varieties in the #Halloween Sweepstakes! http://t.co/GxLsqSs8PJ http://t.co/kY7L9vleof,,
646868471045824512,Thu Sep 24 02:07:16 +0000 2015,en,1,QveenShelby_,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646868471150542850,Thu Sep 24 02:07:16 +0000 2015,en,0,alexstepp106,So excited for Halloween!! I'm going to be something unique this year..(:,,
646868471989538817,Thu Sep 24 02:07:16 +0000 2015,en,1,daniel_luna_yup,RT @CraziestSex: Halloween movies n chill,,
646868473331732481,Thu Sep 24 02:07:16 +0000 2015,en,0,TrickTreatOrPic,Purchased my ticket to Mickey’s Not So Scary Halloween Party! 😃. Can’t wait to see the Hoc… http://t.co/DqAUkKhL1e http://t.co/14hEGtc7Ij,,
646868472454975488,Thu Sep 24 02:07:16 +0000 2015,en,0,havivahkimball1,Sexy teen babe showing off her halloween outfit #sexVids #tit http://t.co/V3svkFGw4u http://t.co/H2jXigdV6M,,
646868474740871169,Thu Sep 24 02:07:17 +0000 2015,en,1,tyrese995,RT @theCheerBook: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Monday…,,
646868477119213568,Thu Sep 24 02:07:17 +0000 2015,en,1,FrancielleBruna,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646868479153455104,Thu Sep 24 02:07:18 +0000 2015,en,1,katiesorensen14,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646868479325270016,Thu Sep 24 02:07:18 +0000 2015,en,0,Zak_Hynes,Well I was #boycot-ing Disney because they killed of the Star Wars EU; but with this I'm back on board with Disney! http://t.co/P0MoIMCwKM,,
646868484878639104,Thu Sep 24 02:07:19 +0000 2015,en,1,BrandonTolbert,RT @theCheerBook: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Monday…,,
646868486178795520,Thu Sep 24 02:07:19 +0000 2015,en,1,_paulsen11,RT @KidsOf2018: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays …,,
646868486384427008,Thu Sep 24 02:07:20 +0000 2015,en,0,MuvaPooh,the best Halloween movies of ALL TIME !  https://t.co/IChtZmexN6,,
646868486619295744,Thu Sep 24 02:07:20 +0000 2015,en,0,LilPacoBank,Any Halloween parties this year??,,
646868485268705280,Thu Sep 24 02:07:19 +0000 2015,en,0,YumbabyShop,Granny Wig Yarn Wig Old Lady Hat Grandma Hair Bun Style Grey White https://t.co/6esTqlNalb #etsymntt #Halloween http://t.co/6tXHv2miAB,,
646868491866382337,Thu Sep 24 02:07:21 +0000 2015,en,1,angelareyesxo,RT @TheGirICode: august; september; halloween; thanksgiving; christmas,,
646868492050919424,Thu Sep 24 02:07:21 +0000 2015,en,0,_lee_mua,My bestie laughed at me wen I said I want to be lil Kim for Halloween but I was dead serious,,
646868492617183234,Thu Sep 24 02:07:21 +0000 2015,en,0,marziabegumm,ALSO PUMPKINS ARE FOR HALLOWEEN,,
646868492575211520,Thu Sep 24 02:07:21 +0000 2015,en,0,marciotoledoma3,Halloween Skull Cross Necklace Earrings Jewelry Set Clear Austrian Crystal E661 http://t.co/xWlIqAxaow http://t.co/odbNoRaKIh,,
646868493145473024,Thu Sep 24 02:07:21 +0000 2015,en,1,T_Rawls299,RT @KidsOf16: 5 Mondays to halloween... 8 Mondays to thanksgiving... 12 Mondays to Christmas... 26 Mondays to spring break... 39 Mondays to…,,
646868493560872960,Thu Sep 24 02:07:21 +0000 2015,en,1,bonnie2loud,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
646868494018039809,Thu Sep 24 02:07:21 +0000 2015,en,1,HalsKim,RT @KardashianReact: Halloween movies n chill,,
646868500703760384,Thu Sep 24 02:07:23 +0000 2015,en,1,BullardCullen,RT @GoalsCode: Halloween goals http://t.co/UnCMqQ9aun,,
